1.665455 -1.403823 10.945635 8.165712 476.026611
2.262295 0.536919 7.424199 4.851574 479.487335
0.018131 -1.193920 3.606994 1.113550 482.910400
1.633073 0.617094 -0.323184 -2.786384 486.296143
-0.222210 1.670240 -4.296515 -3.507484 489.642883
1.541271 4.544641 -4.066735 -4.857400 492.949036
4.686996 8.114701 -1.506831 -2.900886 496.216125
3.416421 7.006206 -3.001170 -4.625700 499.444305
0.458968 4.110663 -6.044093 -4.844671 502.632751
0.252715 2.305600 -9.678522 -7.400447 505.781128
-1.190928 0.832688 -8.594615 -5.904530 508.889557
0.729785 2.742221 -5.708463 -2.861005 511.958435
-1.008704 0.999462 -7.078187 -4.170618 514.988586
-0.258222 1.233566 -8.288632 -6.459754 517.979980
0.449046 3.795122 -7.407975 -4.861990 520.933472
2.573543 6.775158 -4.599459 -1.779563 523.848206
2.311811 8.009491 -2.918412 1.869956 526.723572
-0.260297 6.008828 -4.748445 0.791812 529.561218
-3.462727 2.772507 -7.482334 -2.092138 532.361084
-4.493952 1.519554 -9.398008 -3.739609 535.123535
-2.415709 3.513105 -7.657595 -1.896751 537.849487
0.482464 6.746709 -4.520680 1.279294 540.540588
-0.806158 5.509701 -3.659773 1.398812 543.198669
-3.770503 2.565069 -5.803071 -0.726162 545.824524
-5.902758 -0.594136 -8.340656 -3.538515 548.417969
-9.189343 -2.370815 -10.566992 -3.898304 550.978516
-7.972571 -0.577310 -8.945241 -4.468777 553.506287
-5.035670 2.579884 -5.853651 -2.214542 556.002441
-1.441737 4.706452 -2.200633 1.118635 558.469055
1.212473 3.046592 1.126033 0.730707 560.907898
-0.245846 -0.059554 0.770073 -1.889604 563.320435
-3.275009 -3.718132 -1.838028 -5.362610 565.706909
-1.959911 -2.643448 -0.362097 -4.217044 568.069031
-3.441926 -4.705091 2.673794 -2.752465 570.410217
-1.535869 -3.020433 1.361265 -3.784587 572.731995
1.664315 -0.239353 3.332060 -1.706686 575.035522
1.274634 -0.094985 1.679292 -0.882101 577.321411
-1.346346 -2.511977 1.667006 -0.663208 579.589783
-4.794191 -5.439684 -0.809822 -3.051734 581.841309
-3.639015 -4.085832 0.658013 -1.491934 584.076355
-0.725640 -1.096570 3.690812 1.575993 586.295288
2.859305 1.035570 7.321374 3.225091 588.498169
1.756497 -0.622161 6.235990 1.382855 590.684875
3.807397 -1.578339 3.349274 -1.792953 592.855347
2.932402 -2.000275 3.908546 -0.905521 595.009705
5.070320 -0.313407 5.017963 -2.652885 597.148193
4.299937 -1.232806 5.546538 -0.848183 599.271912
3.118064 -2.559324 3.276299 -2.630984 601.381165
3.842730 -1.232720 1.818109 -3.319275 603.475952
6.591663 0.793938 3.558587 -2.534046 605.557129
6.139232 1.903814 5.530481 0.238020 607.625305
5.909754 0.251625 3.811542 -1.175281 609.681152
3.349965 -0.073787 3.073970 0.064001 611.725464
1.691647 -1.842865 0.320107 -1.934771 613.757813
3.530362 -0.046456 1.595943 -1.492113 615.778198
3.846566 -0.179898 2.721030 -1.095063 617.786987
4.092751 1.467095 0.678639 -2.208255 619.784241
6.658921 1.841958 2.370651 -2.494471 621.770142
5.166975 -0.433168 0.544806 -3.142690 623.744995
7.069238 1.169947 2.319532 -1.139044 625.709656
5.323702 -0.689854 0.525280 -2.845855 627.667175
7.129102 1.071902 2.312073 -1.025663 629.624451
5.346568 4.216968 0.522432 0.023573 631.587036
7.137836 3.298847 2.310985 2.896481 633.556580
5.349904 0.476020 0.522016 1.521699 635.534058
2.194839 -3.074340 -2.633445 -1.475558 637.519043
-1.482425 -1.958321 -3.741728 -0.148272 639.511536
-4.002997 -1.223617 -1.692919 2.830843 641.511719
-4.587255 1.529151 -1.329647 6.128414 643.519409
-7.282558 0.108479 -1.451679 5.140993 645.534424
-8.996187 -2.065422 -3.970427 2.291695 647.556763
-7.224971 -0.423642 -2.930245 3.675497 649.586121
-4.593686 -1.594133 -0.060794 2.880282 651.622437
-4.002240 0.430915 0.607028 5.048673 653.665649
-5.910736 -1.267721 -1.610022 3.404789 655.716064
-4.425951 0.384162 -2.673937 2.251157 657.774048
-5.410674 0.114844 -1.517124 4.019481 659.839478
-4.878901 -1.249098 -3.547396 2.222785 661.912170
-7.147918 -2.048762 -2.437725 3.578180 663.991699
-5.542469 0.117930 -3.850939 3.190817 666.078003
-2.457107 1.877930 -1.918603 5.514993 668.171570
0.620736 5.022327 1.291620 8.378323 670.272461
-0.675769 3.751243 0.045680 6.999882 672.380615
-3.643126 0.793597 -2.902363 4.001229 674.495850
-2.304420 1.449061 -1.961450 2.471420 676.618103
0.679057 4.171562 0.870083 4.359221 678.747437
4.290779 6.258513 4.423769 7.552433 680.883606
3.198199 4.583521 3.309020 6.299995 683.026855
0.308734 1.471595 0.411088 3.349471 685.177368
-0.461956 -0.483007 -1.658129 -0.249665 687.335022
1.715802 1.242537 0.023637 0.847723 689.500061
3.553721 3.026000 2.994225 2.965137 691.672791
1.783608 1.235087 1.656752 1.301781 693.853088
1.973951 1.449160 0.001030 -0.447024 696.040955
-0.425481 -0.941207 -0.847321 -0.612485 698.236328
0.445753 -0.663397 -3.218221 -3.147822 700.439331
-0.237202 -1.820835 -1.651689 -1.644098 702.650024
1.974068 0.209200 0.017403 -1.886765 704.868164
3.027956 0.116363 3.127075 0.492680 707.093689
3.421727 -0.746825 1.842728 -1.070588 709.326355
2.840258 -1.612466 1.402265 -2.545537 711.566284
3.868202 -1.790962 1.312205 -4.118859 713.813354
1.875709 -3.857193 -0.258623 -5.872607 716.067322
1.060466 -5.681734 -2.091627 -8.747878 718.328308
3.221207 -3.906510 -0.319636 -7.373998 720.596252
6.518673 -0.756299 2.829340 -4.377087 722.871155
6.096889 0.831884 4.604578 -0.760233 725.153137
3.463646 -1.033619 3.653086 -1.850853 727.442261
-0.014299 -4.218314 0.817513 -4.739569 729.738708
1.129380 -4.005407 2.206556 -5.218436 732.042603
3.078949 -1.451947 2.823993 -2.929211 734.353577
5.193975 -2.948749 5.531969 -4.526940 736.671875
3.529707 -5.992612 4.094188 -7.609355 738.998047
2.782840 -4.683128 1.181792 -6.314596 741.332092
1.915145 -5.173835 1.270274 -5.792605 743.674438
2.223290 -2.889133 1.880138 -3.121086 746.025208
-0.131145 -4.488590 1.116692 -0.789009 748.384338
-0.150083 -2.627393 -1.376832 1.600072 750.751892
2.314820 0.555658 0.142863 4.984755 753.127625
0.784193 4.243611 1.562259 8.395522 755.511292
-2.272590 3.180147 -0.367717 7.226183 757.902893
-5.912314 0.375206 -3.577037 4.307399 760.302856
-4.830428 1.775950 -2.330753 5.664659 762.711304
-1.945049 4.783122 0.617421 8.655222 765.127991
-0.599319 5.397779 2.773232 9.240055 767.552612
-2.557431 3.160422 1.124543 6.991306 769.985413
-2.531919 1.451546 -1.436087 3.660224 772.426575
-0.384691 3.270950 -0.898929 4.860000 774.875977
-1.922551 2.427947 0.008928 5.136513 777.333496
-3.508826 -0.199237 -2.116437 2.769996 779.799438
-1.642593 1.269403 -1.368849 4.338203 782.273987
1.456685 3.264339 1.388841 5.522375 784.756836
0.168367 1.554200 -0.029952 3.502552 787.248047
1.174409 1.856648 -1.820836 0.258913 789.747559
2.471196 4.444309 -0.032756 1.492089 792.255310
0.494388 2.960572 -1.554231 0.311036 794.771362
-2.732821 -0.078301 -4.253722 -1.917225 797.295898
-1.493369 1.233089 -4.317405 -2.828745 799.829041
0.401191 2.469573 -1.869594 -0.704779 802.370544
-0.999131 0.469732 -3.310138 -2.365632 804.920349
0.938129 2.177996 -1.388240 -0.792049 807.478577
-0.794039 0.358359 0.313796 1.438413 810.044922
-0.988124 -1.215184 -1.508219 -0.181763 812.619690
-0.599591 0.012575 0.267968 1.671521 815.202881
-1.260312 -0.917881 -1.525724 -0.092723 817.794250
0.959451 1.198853 0.261282 1.705532 820.393982
-0.664811 -0.464763 -1.528278 -0.079732 823.002014
1.186912 1.371929 -3.335774 -3.233778 825.618103
-0.577929 -0.398654 -3.283163 -2.726579 828.242371
1.220098 1.397180 -5.735203 -5.004982 830.875000
-0.565253 -0.389008 -5.678816 -3.403118 833.515991
1.224940 0.139913 -8.129414 -5.263397 836.165588
-0.563403 -0.621781 -6.593323 -3.501824 838.823914
1.225646 -0.661042 -5.401207 -5.301099 841.490540
-0.563134 -3.000400 -7.417995 -4.926710 844.165771
1.225749 -1.421819 -5.716204 -5.056058 846.849487
-0.563094 -2.067651 -2.594041 -2.633329 849.541687
1.225764 0.047373 -3.873617 -4.180065 852.242310
0.219543 0.501635 -1.890236 -2.298729 854.951355
0.752907 -0.147803 -3.125518 -4.052259 857.668701
-1.515502 -2.868002 -3.799027 -7.194184 860.394409
0.090179 -1.434890 -1.584149 -5.922156 863.128479
3.175630 1.584646 1.733995 -2.964149 865.870605
1.882032 0.265871 0.529277 -4.306427 868.620789
-1.084215 -2.709993 -2.403020 -7.291267 871.379517
0.254916 -1.374536 -1.050922 -5.959239 874.146484
-1.705718 -3.336572 1.937670 -2.978313 876.921082
-4.805416 -4.692036 0.607074 -4.311837 879.703796
-3.517259 -2.737640 2.570968 -2.349062 882.494690
-1.634524 -0.623108 0.848972 -4.071484 885.293457
1.556753 1.709048 2.663365 -2.257255 888.100281
4.404381 2.457422 3.545181 -0.321608 890.914917
3.019942 0.271140 1.409869 -2.054393 893.737366
3.553024 -0.042968 0.229220 -3.617388 896.563354
5.567539 2.309189 2.250388 -1.742263 899.392700
8.809151 5.679770 5.494542 1.446106 902.229126
7.575201 4.495081 4.370862 0.494319 905.072571
4.631738 1.570434 1.977361 -0.650349 907.922852
3.906302 0.113075 2.313955 -1.290295 910.779785
3.372054 -0.717982 4.914658 0.937403 913.643250
5.145371 1.436718 4.048318 0.701777 916.513489
5.963282 2.686589 6.189542 3.083912 919.390503
5.101320 1.075555 6.865662 2.929933 922.274170
2.299943 -1.311218 6.340331 3.553414 925.164246
0.830557 -2.987344 4.727944 1.319426 928.060791
0.209284 -3.394444 4.182265 0.754007 930.963989
-2.500157 -6.022078 3.752399 -0.710302 933.873596
-1.522294 -5.727498 1.116069 -3.741755 936.789612
1.323353 -3.142842 2.581216 -2.427530 939.712097
0.950396 -3.859397 5.612989 0.546595 942.641113
-1.361775 -6.605233 4.353083 -0.789527 945.576294
-1.590128 -6.125971 4.164341 -0.310432 948.517822
0.794785 -3.470773 6.564385 2.344702 951.465698
0.574674 -3.306629 9.953256 5.831009 954.419861
-0.992829 -5.716067 8.775553 4.690524 957.380371
0.111336 -4.164255 10.487743 6.727033 960.347046
1.872938 -4.153829 10.787300 5.032774 963.319763
0.073674 -6.621983 8.429585 4.384953 966.298828
1.129383 -5.092598 5.056882 1.665371 969.284241
-0.386934 -2.036289 6.240760 3.098719 972.275696
1.506020 0.895521 7.246366 5.816978 975.270020
-0.243071 2.708989 10.102610 9.327397 978.257874
-3.383301 0.929536 8.721462 8.196122 981.228455
-7.054898 -1.776714 5.721774 5.291877 984.173462
-5.985187 -0.338274 2.103860 3.649858 987.087341
-3.176090 2.683297 -1.750197 1.506944 989.966797
-0.980061 4.506217 -5.694451 -1.609996 992.810059
-2.610249 3.528290 -9.673158 -5.272697 995.616333
-4.130159 1.814279 -13.665025 -8.853530 998.383362
-2.345673 3.631721 -15.001214 -8.569076 1001.108765
0.808075 4.473461 -13.039457 -5.988288 1003.792847
-0.459436 7.267114 -14.762269 -7.474651 1006.436768
1.528554 10.806330 -16.749675 -5.570255 1009.040894
-0.184237 9.686054 -15.036660 -2.370705 1011.605774
0.613897 11.257986 -13.606855 -1.956109 1014.131409
1.581402 10.946846 -10.588582 0.674388 1016.618225
1.405073 13.300137 -9.247755 4.151284 1019.067200
0.064819 11.726878 -6.263469 4.683251 1021.479309
-2.919249 8.653810 -7.595709 2.414308 1023.856018
-6.531197 5.007867 -10.576715 -0.924487 1026.198486
-9.964031 1.143105 -13.552410 -4.671929 1028.506592
-8.803120 2.139033 -15.655526 -6.283190 1030.778564
-5.887556 1.555314 -13.986709 -4.426501 1033.014404
-3.208456 2.390358 -12.551958 -6.168925 1035.216187
-2.404681 1.053693 -9.531795 -4.362336 1037.386108
-1.724864 -0.536385 -7.532188 -5.688953 1039.526001
-1.124261 -1.994109 -4.613297 -5.221266 1041.637695
-1.294653 -2.992697 -4.635852 -6.221708 1043.721802
1.112399 -0.901987 -2.172331 -4.131707 1045.779907
-0.440325 -2.575543 -3.703486 -5.721059 1047.812744
-3.505549 -5.686921 -6.569882 -8.786101 1049.821533
-2.204224 -4.403225 -7.820346 -7.823438 1051.806396
-0.078275 -3.304286 -5.825844 -4.983597 1053.768433
0.219757 -0.412393 -5.391161 -3.599488 1055.709229
-0.557322 -1.779924 -2.752991 -1.441302 1057.628906
-0.655594 0.164197 -1.929918 -0.153569 1059.527832
-1.519140 -1.565351 0.024943 -2.133835 1061.405640
-0.039663 -0.566388 1.710045 -0.418093 1063.262939
2.997583 0.592984 3.985868 0.424454 1065.099854
3.761273 -0.977894 6.421775 1.274757 1066.917114
1.580841 -3.799788 4.880073 -0.872593 1068.715454
-0.922576 -6.594871 1.819059 -4.164943 1070.494507
0.593339 -5.190361 2.695465 -3.343750 1072.254639
3.644504 -2.181751 5.502358 -0.557946 1073.996460
5.734429 -3.504699 5.689543 -1.966000 1075.721313
6.372523 -1.537885 4.392958 -0.652596 1077.429688
4.144117 -3.258765 1.917916 -2.623057 1079.121948
5.765078 -1.443946 3.444670 -3.963328 1080.798462
3.912094 -2.306198 3.971941 -2.003130 1082.459473
5.676453 -0.206353 6.645477 -1.567314 1084.105591
3.878242 1.474122 5.194541 1.071289 1085.737793
5.663522 0.165218 6.813016 -0.392990 1087.356934
3.873303 -2.806875 5.813573 0.395660 1088.963745
4.113694 -1.662148 2.959684 -1.775238 1090.558716
6.677651 -3.480797 2.220027 -5.076583 1092.141968
8.428501 -1.703323 4.409639 -3.865449 1093.713867
11.569403 1.447748 7.718132 -3.186279 1095.276001
10.296984 0.179214 9.752259 -0.991185 1096.831055
11.868806 2.166813 9.767998 0.633141 1098.388428
9.997053 0.453872 7.301873 -1.218558 1099.952759
7.219435 2.271723 3.887762 0.546292 1101.523560
3.686344 0.493944 5.055823 3.692541 1103.102539
0.913446 -2.657243 7.974119 7.366437 1104.689331
-1.433450 -1.388753 6.616673 6.297604 1106.284180
-4.802020 -3.376369 3.626038 3.417211 1107.887451
-4.923076 -1.663435 0.757507 4.789134 1109.499146
-5.674814 -3.481288 2.133962 4.323206 1111.119141
-4.020141 -1.703511 0.658594 3.779500 1112.747559
-5.860249 -3.347976 -2.076350 4.772957 1114.384277
-4.090971 -1.503970 -0.648870 4.854323 1116.029297
-5.887303 0.044422 -1.142134 6.671133 1117.682983
-5.786907 0.379957 1.073668 7.924488 1119.344971
-7.017334 2.009979 -0.552107 7.618826 1121.014771
-5.015179 2.901724 -0.683819 5.053673 1122.692749
-6.722560 0.770204 -0.100697 6.546008 1124.379028
-9.846857 -2.516100 -2.350101 4.643893 1126.073730
-9.284944 -1.299221 -4.836739 3.702077 1127.777344
-6.598176 1.637722 -3.314415 5.814471 1129.490356
-3.099786 2.939975 -0.260802 9.093470 1131.213013
-2.958135 4.282954 -0.236099 8.227096 1132.945313
-5.376165 2.323790 -2.698799 5.424035 1134.687256
-8.044455 0.469953 -6.111603 1.881225 1136.439087
-6.591515 0.880249 -4.943042 3.000128 1138.201050
-3.564405 3.509104 -4.481093 4.214882 1139.973633
0.063984 6.985373 -1.832508 7.151012 1141.757813
-1.022231 5.841054 -0.910996 5.800378 1143.552856
-3.909264 2.931827 -3.031145 2.812346 1145.358643
-7.307236 -0.651535 -6.313106 -0.801117 1147.175171
-6.133011 0.451878 -5.094568 0.290800 1149.002563
-3.418611 -0.405132 -2.156992 1.460370 1150.840576
0.090334 1.739655 1.437198 4.379242 1152.689331
1.673948 2.145277 0.337921 3.022015 1154.548584
-0.193301 -0.171924 2.067910 3.087550 1156.418091
-3.378662 -3.071203 0.256572 0.640446 1158.297241
-2.123226 -1.706493 -0.368975 -1.110870 1160.187012
0.828444 1.286916 1.864224 0.692322 1162.087158
-0.115555 -0.041839 2.315101 1.203241 1163.996826
0.221964 -1.927823 0.015185 -1.073741 1165.916016
0.065790 -0.851157 -3.012172 -3.523053 1167.845215
2.478272 0.422349 -1.696383 -4.127484 1169.783813
0.927623 0.285533 -3.096296 -3.751156 1171.731445
2.807463 -1.392927 -2.229421 -6.079547 1173.688354
2.978066 0.438094 -2.871436 -5.261791 1175.654541
3.214859 -1.334654 -1.306318 -6.198554 1177.629639
5.777442 0.460352 -2.313778 -6.380579 1179.613770
4.284125 -1.326152 -0.226457 -5.109749 1181.606445
3.594822 0.463600 -1.901308 -5.293064 1183.607422
4.747923 0.262571 -2.282783 -6.838369 1185.617188
2.722952 -0.474160 0.043642 -4.956486 1187.635986
-0.181502 -0.974150 -1.539879 -6.709807 1189.664429
1.181231 -0.454405 0.327406 -4.907380 1191.702637
-0.770388 -0.789400 -1.431490 -6.691050 1193.751099
0.726228 -0.944714 -3.038068 -6.695910 1195.810303
1.766665 -3.476175 -1.179590 -6.638732 1197.880127
-0.308060 -4.120360 -2.293022 -4.803893 1199.960693
1.371602 -1.894280 -2.873267 -6.380649 1202.052246
0.280483 -2.918767 -0.622765 -4.510781 1204.154297
-1.964840 -4.009502 -2.235286 -6.268690 1206.266724
-0.350341 -1.953989 -0.379078 -4.468016 1208.389648
2.738479 -2.955227 2.802066 -1.464720 1210.522949
1.446167 -1.301372 1.545019 -2.560239 1212.666626
-1.519588 -3.141792 -1.407266 -5.450826 1214.820190
-0.180270 -3.862315 -3.821385 -8.667769 1216.984009
-0.893976 -1.665394 -2.271361 -7.424396 1219.159058
1.305549 1.645891 0.792832 -4.477333 1221.344727
2.572428 5.382826 3.918514 -0.879520 1223.541016
0.584196 4.338072 3.939876 2.966859 1225.747559
-2.647377 6.411147 1.475900 1.963908 1227.964722
-6.353863 4.730855 3.006880 4.052952 1230.192017
-10.241751 1.616905 1.119527 2.378759 1232.429810
-9.254656 2.899618 2.870758 4.211410 1234.678101
-6.405484 5.861707 6.011805 7.383557 1236.935547
-6.729656 4.520988 4.739442 6.123073 1239.202393
-6.462449 1.536743 1.781307 3.169475 1241.478638
-6.455866 -1.915545 -1.820736 -0.016411 1243.764526
-3.981215 -0.921711 -1.911071 -0.598660 1246.059937
-0.563847 1.930035 0.526560 1.651077 1248.359619
3.213607 5.491442 3.929788 4.982536 1250.663696
3.973630 4.679985 5.275178 5.515049 1252.976074
1.791797 1.897901 3.316935 3.246315 1255.296265
-1.132024 -1.636897 0.096816 -0.092401 1257.625244
-1.591063 -1.849398 0.761918 0.624737 1259.962402
0.705735 0.541570 2.015382 1.676269 1262.307739
2.993031 2.568625 4.966298 4.550055 1264.661133
2.087301 1.452250 3.621312 3.175607 1267.022705
-0.730793 -1.386993 1.700459 1.934982 1269.392456
-0.405082 -1.901310 -0.132808 -1.011031 1271.770020
-2.752808 -3.739037 -0.506376 -0.742278 1274.155762
-1.177423 -2.384320 -1.790486 -3.071472 1276.549561
1.434795 0.381664 0.191163 -1.489009 1278.951538
-0.039562 -1.033960 0.649822 -1.490054 1281.361450
-0.966026 -2.598862 -1.647122 -3.873736 1283.779175
0.540378 -1.355970 -0.052341 -2.312086 1286.205078
3.587910 1.590909 3.028947 0.756548 1288.639038
2.279827 0.244380 4.195883 2.069773 1291.080811
-0.691952 -2.742084 2.169477 0.099244 1293.530518
-2.243311 -4.161007 -0.715386 -2.630660 1295.988281
-0.363741 -2.230852 0.654830 -1.455986 1298.453613
2.826327 0.978538 3.650343 1.464835 1300.926636
2.411134 -0.022225 5.290743 2.743766 1303.407349
4.243210 0.111774 4.308971 0.760139 1305.895874
2.470864 -2.309178 3.303875 -0.040744 1308.391968
2.261178 -3.732507 5.206245 -0.202053 1310.895630
-0.291052 -1.818288 3.460750 -2.559707 1313.407104
1.134845 -1.414943 2.048920 -2.199620 1315.926147
1.621533 -0.609137 2.091929 -0.776418 1318.452637
1.208976 -1.614471 2.205840 -0.843629 1320.986816
0.546782 -1.040587 1.111461 -0.557711 1323.528442
0.742859 -2.253319 1.515153 -1.490995 1326.077515
0.308542 -0.393647 0.987380 0.277446 1328.633911
-0.078481 -1.668480 0.484021 -1.097170 1331.197632
0.021550 -2.447410 0.777344 -1.671679 1333.768555
-0.699132 -0.386943 -1.269150 -0.960520 1336.347046
