645.5344458	6275.1025	1.6901	0.3053	37.4393	22.4155	36.6001	23.7378	57.708	100	144.8197
647.5567389	6303.0444	1.7072	0.2729	38.3941	22.9518	35.6408	23.2049	61.9716	100	145.3469
649.5861174	6312.4824	1.733	0.2741	39.6278	23.461	36.3402	23.6028	60.3303	100	145.8633
651.6224132	6335.9629	1.7768	0.3011	39.4183	23.6195	38.1856	23.6522	54.5769	100	146.3672
653.6656375	6329.0049	1.7714	0.3098	39.2579	23.3538	38.2466	24.1099	50.6711	100	146.8594
655.7160757	6383.1538	1.7465	0.2996	39.4463	22.6717	37.6303	22.7136	47.5498	100	147.3649
657.7740333	6400.8882	1.7327	0.29	39.4243	23.2268	36.8181	22.62	43.2911	100	147.8982
659.8394521	6420.6831	1.7264	0.2946	38.7699	22.8302	36.7115	23.3367	41.3813	100	148.4477
661.9121569	6485.2954	1.6654	0.3033	38.1582	22.8649	36.4978	23.1264	44.4334	100	148.9726
663.9917056	6463.0225	1.5743	0.3034	38.2293	22.8855	36.3999	24.2558	46.6205	100	149.4969
666.0780326	6519.6914	1.521	0.301	39.6556	24.2255	36.6266	24.2484	41.7294	100	149.9581
668.1715917	6523.9097	1.4962	0.2967	39.2149	24.149	38.8516	24.5926	30.7624	100	150.473
670.272434	6504.8467	1.4854	0.2961	38.2104	22.49	38.7628	25.0142	24.4346	100	150.9995
672.3805965	6537.6475	1.466	0.297	37.0869	20.0956	36.095	24.0263	31.1185	100	151.5218
674.4958299	6602.8306	1.432	0.294	38.0831	21.922	33.7701	23.5029	43.3097	100	152.0536
676.618084	6616.3916	1.4181	0.2915	40.2225	25.6574	36.0042	24.4531	46.447	100	152.54
678.7474097	6605.1675	1.4185	0.2894	42.7945	26.0375	40.1468	26.2291	39.8877	100	153.0646
680.8835792	6608.1836	1.4215	0.2863	42.4755	23.7906	42.65	27.0941	32.1018	100	153.5583
683.02685	6624.7158	1.4058	0.2886	40.3468	22.6435	40.7862	25.8941	29.8811	100	154.0501
685.1773479	6659.1064	1.3665	0.2913	39.812	23.6177	37.848	24.3429	31.7454	100	154.5809
687.335016	6687.1016	1.3247	0.3017	39.533	25.1734	37.0611	24.0871	32.1828	100	155.0908
689.5000757	6694.4458	1.2692	0.3142	38.9553	25.7663	38.1209	25.2316	28.5923	100	155.6134
691.6727722	6716.4014	1.1747	0.3166	38.3788	24.8087	38.8469	25.791	23.2857	100	156.1552
693.8530875	6732.8589	1.0811	0.3116	37.6802	23.7448	38.0416	25.2843	21.9009	100	156.7131
696.0409299	6750.6724	1.0446	0.3088	36.4912	24.4123	36.8217	24.7603	27.5796	100	157.2523
698.2363194	6775.8901	1.0951	0.3097	35.7171	24.4508	35.9476	24.622	35.885	100	157.797
700.4393361	6803.3452	1.1829	0.3124	36.6161	25.0939	35.5257	23.9498	40.8102	100	158.3391
702.6500354	6823.2954	1.2339	0.3106	36.8717	25.38	36.7516	24.6388	41.8786	100	158.8953
704.8681701	6848.4297	1.2579	0.3092	38.0162	25.5934	37.7809	25.1736	42.2259	100	159.4454
707.0936951	6862.5664	1.3314	0.3056	38.0405	24.1627	38.7715	25.9267	43.3049	100	159.966
709.3263764	6883.2583	1.4857	0.3019	37.8153	23.6994	37.9744	25.268	44.3046	100	160.5096
711.5662708	6920.3804	1.6433	0.2973	37.1376	23.7584	37.0097	24.7841	44.6437	100	160.9965
713.8133424	6943.8916	1.7457	0.2944	35.7186	24.6947	36.1675	24.2476	43.5731	100	161.5483
716.0672965	6972.7241	1.7886	0.2928	34.63	25.3254	35.3783	23.568	41.9925	100	162.03
718.3283285	7011.5405	1.7829	0.2905	35.8709	25.4513	35.2936	22.9693	38.8997	100	162.5394
720.5962646	7042.1987	1.7417	0.2899	38.6969	25.1662	37.0126	23.8462	31.8364	100	163.0492
722.8711313	7060.3477	1.6716	0.2917	39.0993	25.1411	39.2962	26.057	19.7279	100	163.5336
725.1531403	7067.7339	1.575	0.2965	37.4751	22.9756	38.8732	27.549	8.9652	100	164.0472
727.4422424	7096.5913	1.4411	0.2995	35.5664	21.7791	37.1138	26.3071	7.7513	100	164.5621
729.7386875	7133.4209	1.2544	0.3037	35.2418	23.7715	34.7433	25.0394	16.1883	100	165.0686
732.0425979	7128.6396	1.0004	0.3037	35.796	25.6006	35.5322	25.2693	22.2199	100	165.6195
734.3535611	7129.0708	0.7053	0.3033	35.9184	25.6892	37.8322	25.7248	18.7883	100	166.1436
736.6718785	7136.4238	0.3934	0.305	35.0255	25.8418	38.8082	25.7899	9.4758	100	166.6351
738.9980479	7167.1987	0.0951	0.3074	33.6933	26.3063	38.0383	25.8834	1.4404	100	167.2026
741.3320965	7179.2202	-0.1339	0.3151	33.6764	25.6135	36.4498	26.5439	-2.2823	100	167.7658
743.6744215	7175.8906	-0.2613	0.3248	33.126	26.1441	35.6742	27.5088	-3.3579	100	168.3372
746.025209	7182.1841	-0.3291	0.3335	30.9216	27.5085	35.3053	29.6225	-3.8091	100	168.9576
748.3843319	7197.3491	-0.383	0.3398	29.1713	28.6795	34.7139	31.4548	-3.5996	100	169.5558
750.7519014	7230.9556	-0.4104	0.3417	30.9737	30.2782	33.8857	33.0378	-2.3408	100	170.1579
753.1276306	7243.7876	-0.3717	0.3432	30.9812	30.2621	35.1277	35.3513	-1.1219	100	170.7721
755.5112701	7264.1699	-0.2757	0.3421	27.6624	29.5995	35.0085	35.1792	-0.7324	100	171.3329
