0.960,70.24,265.76,6500.76,0.02,0.13,16.32,16.29,20.82,21.26,-0.00,100.00,280.29,280.68,407.21,423.93,31.16,40.00,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.03,-0.06,0.02,-0.07,0.09,-0.34,-0.07,0.12,0.05,0.28,0.22,20.09,20.10,27.10,27.13,265.77,265.76,270.29,270.26
0.980,71.72,265.86,6503.05,0.01,0.13,14.04,14.06,19.86,20.07,0.00,100.00,227.52,227.20,367.79,363.76,34.53,42.46,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.03,-0.05,0.03,-0.06,0.22,0.01,-0.00,0.17,0.23,0.15,0.35,20.09,20.10,27.09,27.12,265.87,265.84,270.48,270.47
1.000,73.19,265.95,6505.34,0.00,0.13,11.69,11.80,18.56,18.41,0.01,100.00,200.13,206.68,351.61,351.29,37.74,44.96,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.05,-0.04,0.04,-0.05,0.36,0.29,-0.03,-0.26,-0.27,-0.24,-0.40,20.09,20.10,27.09,27.11,265.97,265.93,270.63,270.60
1.020,74.67,266.04,6507.62,-0.01,0.13,10.82,11.02,17.67,17.54,0.02,100.00,189.34,200.31,334.96,332.95,39.86,47.56,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.07,-0.02,0.05,-0.04,0.59,0.24,0.07,0.08,-0.03,0.08,-0.06,20.08,20.09,27.08,27.11,266.08,266.01,270.80,270.74
1.040,76.15,266.14,6509.89,-0.03,0.13,10.66,10.78,17.01,16.78,0.03,100.00,182.75,186.47,331.93,314.07,41.10,49.88,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.09,-0.00,0.06,-0.03,0.82,0.18,0.15,0.56,0.60,0.12,0.22,20.08,20.09,27.08,27.11,266.18,266.09,270.92,270.91
1.060,77.63,266.23,6512.15,-0.04,0.13,10.00,10.02,16.47,16.00,0.04,100.00,176.29,177.81,328.42,302.01,41.47,51.68,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.10,0.02,0.08,-0.01,1.02,0.35,0.11,0.13,0.24,-0.00,0.13,20.08,20.09,27.08,27.11,266.28,266.17,271.04,271.05
1.080,79.11,266.32,6514.41,-0.06,0.13,9.62,9.73,16.04,15.40,0.04,100.00,174.59,188.13,317.31,297.49,40.51,53.04,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.12,0.03,0.10,0.01,1.15,0.29,0.18,0.10,-0.15,0.29,0.17,20.08,20.09,27.08,27.11,266.38,266.26,271.18,271.15
1.100,80.59,266.41,6516.65,-0.07,0.13,9.85,10.30,15.60,14.82,0.05,100.00,184.44,213.29,308.89,281.48,38.75,53.43,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.14,0.05,0.11,0.02,1.29,-0.16,0.53,-0.01,-0.30,0.59,0.32,20.09,20.09,27.08,27.11,266.48,266.34,271.32,271.32
1.120,82.07,266.50,6518.89,-0.09,0.13,10.20,10.84,15.54,14.37,0.06,100.00,185.59,215.54,349.41,285.50,37.45,51.89,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.15,0.06,0.13,0.04,1.41,-0.05,0.38,0.03,0.01,0.22,0.27,20.09,20.09,27.08,27.12,266.58,266.43,271.25,271.39
1.140,83.55,266.60,6521.12,-0.10,0.13,11.00,11.44,16.41,14.65,0.07,100.00,217.33,231.10,446.59,360.63,36.09,49.28,5.00,-75.00,-20.50,3.40,3.40,3.00,3.00,0.16,0.07,0.14,0.06,1.42,0.35,-0.27,-0.10,0.24,-1.03,-0.34,20.09,20.09,27.07,27.12,266.67,266.52,271.17,271.15
