ChassisSim Rig Replay Log
R LS Bump 15K N/m/s, bypass 40mm, R LS Rebound 10K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
15.684831	-1.058574	-0.102060	-0.001287	0.000000	-0.318789	-0.318789	-0.264674	-0.264674	0.258423	0.258423	0.156617	0.156617	41.783728	41.783728	46.416121	46.416121
15.705578	1.093368	-0.220953	-0.001168	0.000000	0.043801	0.043801	-0.073428	-0.073428	-0.212005	-0.212005	-0.155050	-0.155050	-41.436416	-41.436416	-47.712706	-47.712706
15.726326	-1.126619	-0.098448	-0.001362	-0.000000	-0.212743	-0.212743	-0.230871	-0.230871	0.145687	0.145687	0.120867	0.120867	40.412536	40.412536	47.657989	47.657989
15.747073	1.157371	-0.223844	-0.001085	0.000000	-0.070434	-0.070434	-0.112617	-0.112617	-0.089754	-0.089754	-0.112312	-0.112312	-39.640876	-39.640876	-48.540399	-48.540399
15.767820	-1.184585	-0.095378	-0.001455	-0.000000	-0.090878	-0.090878	-0.192045	-0.192045	0.015656	0.015656	0.078715	0.078715	38.179302	38.179302	48.271882	48.271882
15.788567	1.207146	-0.225974	-0.000991	0.000000	-0.199825	-0.199825	-0.157891	-0.157891	0.049343	0.049343	-0.061965	-0.061965	-36.865441	-36.865441	-48.534437	-48.534437
15.809314	-1.223869	-0.093299	-0.001569	-0.000000	0.044536	0.044536	-0.148745	-0.148745	-0.129318	-0.129318	0.030287	0.030287	34.884067	34.884067	47.933933	47.933933
15.830061	1.233519	-0.226898	-0.000886	-0.000000	-0.341390	-0.341390	-0.208294	-0.208294	0.202247	0.202247	-0.004697	-0.004697	-32.913435	-32.913435	-47.370241	-47.370241
15.850808	-1.234828	-0.092730	-0.001697	0.000000	0.189934	0.189934	-0.101891	-0.101891	-0.285763	-0.285763	-0.023725	-0.023725	30.328856	30.328856	46.302072	46.302072
15.871555	1.226519	-0.226096	-0.000775	-0.000000	-0.490649	-0.490649	-0.262350	-0.262350	0.364439	0.364439	0.058118	0.058118	-27.608923	-27.608923	-44.716022	-44.716022
15.892303	-1.207341	-0.094197	-0.001831	0.000000	0.339238	0.339238	-0.052944	-0.052944	-0.447524	-0.447524	-0.081958	-0.081958	24.384531	24.384531	43.041204	43.041204
15.913050	1.176103	-0.223060	-0.000656	-0.000000	-0.640465	-0.640465	-0.317359	-0.317359	0.528249	0.528249	0.124032	0.124032	-20.872473	-20.872473	-40.282312	-40.282312
15.933797	-1.131718	-0.098184	-0.001959	0.000000	0.484092	0.484092	-0.004175	-0.004175	-0.605928	-0.605928	-0.142095	-0.142095	17.014338	17.014338	37.869064	37.869064
15.954544	1.073255	-0.217301	-0.000548	-0.000000	-0.781100	-0.781100	-0.369971	-0.369971	0.683720	0.683720	0.189322	0.189322	-12.728864	-12.728864	-33.864706	-33.864706
15.975291	-0.999989	-0.105072	-0.002068	0.000000	0.613665	0.613665	0.041529	0.041529	-0.749568	-0.749568	-0.200995	-0.200995	8.321993	8.321993	30.600153	30.600153
15.996038	0.911465	-0.208460	-0.000449	-0.000000	-0.900689	-0.900689	-0.415593	-0.415593	0.817928	0.817928	0.249248	0.249248	-3.375451	-3.375451	-25.393929	-25.393929
16.016785	-0.807554	-0.115081	-0.002127	-0.000000	0.714834	0.714834	0.080718	0.080718	-0.864858	-0.864858	-0.254404	-0.254404	-1.413480	-1.413480	21.220071	21.220071
16.037533	0.688520	-0.196412	-0.000376	-0.000000	-0.985425	-0.985425	-0.448902	-0.448902	0.916129	0.916129	0.297694	0.297694	6.796722	6.796722	-15.017696	-15.017696
16.058280	-0.555076	-0.128171	-0.002121	0.000000	0.773719	0.773719	0.109381	0.109381	-0.937151	-0.937151	-0.297461	-0.297461	-11.706374	-11.706374	9.938449	9.938449
16.079027	0.408441	-0.181362	-0.000337	-0.000000	-1.020868	-1.020868	-0.464269	-0.464269	0.962506	0.962506	0.328097	0.328097	17.164577	17.164577	-3.139352	-3.139352
16.099774	-0.250385	-0.143850	-0.002057	-0.000000	0.779782	0.779782	0.123124	0.123124	-0.954521	-0.954521	-0.325048	-0.325048	-21.929246	-21.929246	-2.750065	-2.750065
16.120521	0.083262	-0.163910	-0.000353	0.000000	-0.994093	-0.994093	-0.456756	-0.456756	0.943340	0.943340	0.334326	0.334326	26.907424	26.907424	9.537087	9.537087
16.141268	0.089974	-0.161140	-0.001928	0.000000	0.723689	0.723689	0.118203	0.118203	-0.905783	-0.905783	-0.331821	-0.331821	-31.219134	-31.219134	-16.017999	-16.017999
16.162015	-0.265776	-0.145260	-0.000425	-0.000000	-0.899201	-0.899201	-0.425981	-0.425981	0.851597	0.851597	0.314989	0.314989	35.124973	35.124973	22.143652	22.143652
16.182762	0.440038	-0.178797	-0.001739	-0.000000	0.597656	0.597656	0.089250	0.089250	-0.781516	-0.781516	-0.310682	-0.310682	-38.457689	-38.457689	-28.609803	-28.609803
16.203510	-0.608163	-0.127061	-0.000581	0.000000	-0.734167	-0.734167	-0.373334	-0.373334	0.684131	0.684131	0.269536	0.269536	40.765630	40.765630	33.498945	33.498945
16.224257	0.765155	-0.195228	-0.001500	-0.000000	0.400806	0.400806	0.032591	0.032591	-0.579637	-0.579637	-0.256631	-0.256631	-42.478539	-42.478539	-39.003960	-39.003960
16.245004	-0.905763	-0.111262	-0.000832	-0.000000	-0.502476	-0.502476	-0.301210	-0.301210	0.444183	0.444183	0.198459	0.198459	42.715429	42.715429	42.169672	42.169672
16.265751	1.024653	-0.208538	-0.001222	0.000000	0.142175	0.142175	-0.049972	-0.049972	-0.308897	-0.308897	-0.170459	-0.170459	-42.260895	-42.260895	-45.669471	-45.669471
16.286498	-1.116619	-0.099982	-0.001166	0.000000	-0.219266	-0.219266	-0.213982	-0.213982	0.146948	0.146948	0.104953	0.104953	40.116377	40.116377	46.675566	46.675566
16.307245	1.176828	-0.216655	-0.000915	-0.000000	-0.157203	-0.157203	-0.151363	-0.151363	0.008851	0.008851	-0.058593	-0.058593	-37.160403	-37.160403	-47.250781	-47.250781
16.327992	-1.201088	-0.095148	-0.001542	-0.000000	0.087830	0.087830	-0.119036	-0.119036	-0.179064	-0.179064	-0.003685	-0.003685	32.598640	32.598640	45.779105	45.779105
16.348739	1.186138	-0.217726	-0.000608	0.000000	-0.464065	-0.464065	-0.259011	-0.259011	0.338572	0.338572	0.065996	0.065996	-27.140714	-27.140714	-42.878160	-42.878160
16.369487	-1.129934	-0.098175	-0.001896	-0.000000	0.380235	0.380235	-0.026547	-0.026547	-0.493697	-0.493697	-0.116033	-0.116033	20.487601	20.487601	38.796161	38.796161
16.390234	1.031924	-0.210552	-0.000338	-0.000000	-0.735304	-0.735304	-0.356399	-0.356399	0.634329	0.634329	0.185259	0.185259	-12.980167	-12.980167	-32.445276	-32.445276
16.410981	-0.893294	-0.109498	-0.002146	0.000000	0.611783	0.611783	0.051234	0.051234	-0.748239	-0.748239	-0.217225	-0.217225	4.992651	4.992651	25.913235	25.913235
16.431728	0.717151	-0.195042	-0.000147	0.000000	-0.923430	-0.923430	-0.425048	-0.425048	0.844972	0.844972	0.277952	0.277952	3.627917	3.627917	-16.872641	-16.872641
16.452475	-0.508636	-0.128241	-0.002207	-0.000000	0.736663	0.736663	0.101704	0.101704	-0.894113	-0.894113	-0.290674	-0.290674	-11.806490	-11.806490	8.426485	8.426485
16.473222	0.274930	-0.172639	-0.000082	0.000000	-0.985577	-0.985577	-0.448030	-0.448030	0.923688	0.923688	0.323277	0.323277	20.165661	20.165661	1.781139	1.781139
16.493969	-0.025148	-0.151803	-0.002082	0.000000	0.727043	0.727043	0.113935	0.113935	-0.899711	-0.899711	-0.322026	-0.322026	-27.340938	-27.340938	-11.239002	-11.239002
16.514717	-0.229909	-0.146664	-0.000179	-0.000000	-0.897839	-0.897839	-0.417853	-0.417853	0.844014	0.844014	0.310168	0.310168	33.720370	33.720370	20.586801	20.586801
16.535464	0.478144	-0.176408	-0.001798	-0.000000	0.572104	0.572104	0.078779	0.078779	-0.749429	-0.749429	-0.297786	-0.297786	-38.638407	-38.638407	-29.576341	-29.576341
16.556211	-0.706702	-0.122107	-0.000456	0.000000	-0.667255	-0.667255	-0.343155	-0.343155	0.610570	0.610570	0.243236	0.243236	41.572568	41.572568	36.264148	36.264148
16.576958	0.902638	-0.197696	-0.001397	0.000000	0.281702	0.281702	-0.009019	-0.009019	-0.450815	-0.450815	-0.209804	-0.209804	-42.801701	-42.801701	-42.490455	-42.490455
16.597705	-1.053700	-0.103965	-0.000923	-0.000000	-0.321275	-0.321275	-0.235784	-0.235784	0.250997	0.250997	0.130638	0.130638	41.359495	41.359495	45.248077	45.248077
16.618452	1.149184	-0.210894	-0.000933	-0.000000	-0.100189	-0.100189	-0.136252	-0.136252	-0.048650	-0.048650	-0.070202	-0.070202	-38.073030	-38.073030	-46.635332	-46.635332
16.639199	-1.180812	-0.096513	-0.001489	0.000000	0.078814	0.078814	-0.113047	-0.113047	-0.171430	-0.171430	-0.010422	-0.010422	32.191965	32.191965	44.751605	44.751605
16.659946	1.143568	-0.212061	-0.000466	0.000000	-0.497334	-0.497334	-0.274231	-0.274231	0.376519	0.376519	0.091154	0.091154	-24.604677	-24.604677	-40.297804	-40.297804
16.680694	-1.036420	-0.102246	-0.001989	-0.000000	0.444318	0.444318	0.001687	0.001687	-0.564238	-0.564238	-0.152765	-0.152765	15.316033	15.316033	33.832634	33.832634
16.701441	0.862853	-0.199609	-0.000094	0.000000	-0.813894	-0.813894	-0.386007	-0.386007	0.722259	0.722259	0.232710	0.232710	-4.865051	-4.865051	-24.175699	-24.175699
16.722188	-0.631131	-0.120851	-0.002243	0.000000	0.678904	0.678904	0.082743	0.082743	-0.825583	-0.825583	-0.263904	-0.263904	-5.749038	-5.749038	14.127339	14.127339
16.742935	0.354226	-0.175282	0.000072	-0.000000	-0.958153	-0.958153	-0.436111	-0.436111	0.889483	0.889483	0.311529	0.311529	16.549074	16.549074	-1.706768	-1.706768
16.763682	-0.049359	-0.148255	-0.002152	-0.000000	0.711855	0.711855	0.108416	0.108416	-0.878905	-0.878905	-0.314089	-0.314089	-25.898643	-25.898643	-10.009422	-10.009422
16.784429	-0.262869	-0.144645	-0.000028	0.000000	-0.875664	-0.875664	-0.405422	-0.405422	0.817601	0.817601	0.301513	0.301513	33.920835	33.920835	21.515136	21.515136
16.805176	0.559748	-0.177368	-0.001780	0.000000	0.525721	0.525721	0.063570	0.063570	-0.698433	-0.698433	-0.280958	-0.280958	-39.619273	-39.619273	-32.059569	-32.059569
16.825924	-0.818078	-0.116631	-0.000440	-0.000000	-0.581098	-0.581098	-0.309454	-0.309454	0.518492	0.518492	0.211161	0.211161	42.217893	42.217893	39.301524	39.301524
16.846671	1.016057	-0.200229	-0.001238	0.000000	0.149622	0.149622	-0.055217	-0.055217	-0.309352	-0.309352	-0.156916	-0.156916	-41.975984	-41.975984	-44.827515	-44.827515
16.867418	-1.135278	-0.099673	-0.001113	0.000000	-0.140971	-0.140971	-0.173630	-0.173630	0.059444	0.059444	0.061701	0.061701	37.957793	37.957793	45.750222	45.750222
16.888165	1.162682	-0.209231	-0.000616	-0.000000	-0.318935	-0.318935	-0.214629	-0.214629	0.186722	0.186722	0.025035	0.025035	-31.145640	-31.145640	-43.541658	-43.541658
16.908912	-1.092263	-0.099701	-0.001817	-0.000000	0.316852	0.316852	-0.032980	-0.032980	-0.427040	-0.427040	-0.108576	-0.108576	21.388270	21.388270	37.646145	37.646145
16.929659	0.926304	-0.200114	-0.000081	0.000000	-0.731107	-0.731107	-0.357867	-0.357867	0.631937	0.631937	0.201959	0.201959	-9.718932	-9.718932	-27.777393	-27.777393
16.950406	-0.675968	-0.117706	-0.002239	0.000000	0.635070	0.635070	0.071030	0.071030	-0.775756	-0.775756	-0.248049	-0.248049	-2.749846	-2.749846	16.445627	16.445627
16.971153	0.361059	-0.174342	0.000190	-0.000000	-0.934408	-0.934408	-0.426325	-0.426325	0.861965	0.861965	0.304293	0.304293	15.453123	15.453123	-2.248036	-2.248036
16.991901	-0.008884	-0.148193	-0.002171	-0.000000	0.690829	0.690829	0.103273	0.103273	-0.854815	-0.854815	-0.308546	-0.308546	-26.414579	-26.414579	-11.343972	-11.343972
17.012648	-0.347814	-0.140116	0.000055	0.000000	-0.837645	-0.837645	-0.388566	-0.388566	0.776682	0.776682	0.288664	0.288664	35.323936	35.323936	24.271630	24.271630
17.033395	0.673744	-0.180336	-0.001708	-0.000000	0.456975	0.456975	0.041486	0.041486	-0.625237	-0.625237	-0.257060	-0.257060	-40.942030	-40.942030	-35.516080	-35.516080
17.054142	-0.934578	-0.110852	-0.000511	-0.000000	-0.469409	-0.469409	-0.269042	-0.269042	0.400436	0.400436	0.170061	0.170061	42.221013	42.221013	42.193067	42.193067
17.074889	1.100747	-0.202202	-0.001013	0.000000	-0.004605	-0.004605	-0.109324	-0.109324	-0.144940	-0.144940	-0.093518	-0.093518	-39.528103	-39.528103	-45.667223	-45.667223
17.095636	-1.151136	-0.098242	-0.001370	0.000000	0.047341	0.047341	-0.110663	-0.110663	-0.140864	-0.140864	-0.012056	-0.012056	32.202122	32.202122	43.559459	43.559459
17.116383	1.076211	-0.203996	-0.000283	-0.000000	-0.522385	-0.522385	-0.286992	-0.286992	0.406346	0.406346	0.116702	0.116702	-21.539838	-21.539838	-36.756072	-36.756072
17.137130	-0.880107	-0.108239	-0.002097	-0.000000	0.503257	0.503257	0.030475	0.030475	-0.629570	-0.629570	-0.191992	-0.191992	8.321326	8.321326	26.376595	26.376595
17.157878	0.581295	-0.183228	0.000212	0.000000	-0.871141	-0.871141	-0.405335	-0.405335	0.788310	0.788310	0.274658	0.274658	6.129908	6.129908	-11.810921	-11.810921
17.178625	-0.211535	-0.137464	-0.002255	0.000000	0.686927	0.686927	0.098447	0.098447	-0.842478	-0.842478	-0.295612	-0.295612	-19.578709	-19.578709	-3.105869	-3.105869
17.199372	-0.186958	-0.147514	0.000226	-0.000000	-0.875126	-0.875126	-0.399283	-0.399283	0.810294	0.810294	0.297872	0.297872	31.249315	31.249315	18.470242	18.470242
17.220119	0.566006	-0.172939	-0.001835	-0.000000	0.511995	0.511995	0.057020	0.057020	-0.678263	-0.678263	-0.270536	-0.270536	-39.158386	-39.158386	-31.900373	-31.900373
17.240866	-0.877212	-0.113863	-0.000339	0.000000	-0.524619	-0.524619	-0.281961	-0.281961	0.455631	0.455631	0.185372	0.185372	42.110685	42.110685	40.581561	40.581561
17.261613	1.078329	-0.198555	-0.001062	0.000000	0.035146	0.035146	-0.097727	-0.097727	-0.184681	-0.184681	-0.103980	-0.103980	-40.049316	-40.049316	-45.205915	-45.205915
17.282360	-1.139431	-0.098834	-0.001310	-0.000000	0.031487	0.031487	-0.110885	-0.110885	-0.125210	-0.125210	-0.011062	-0.011062	32.317796	32.317796	43.151208	43.151208
17.303108	1.047985	-0.200789	-0.000215	-0.000000	-0.527713	-0.527713	-0.290141	-0.290141	0.413235	0.413235	0.124600	0.124600	-20.431508	-20.431508	-35.378413	-35.378413
17.323855	-0.811935	-0.110588	-0.002129	0.000000	0.518733	0.518733	0.039148	0.039148	-0.646948	-0.646948	-0.204215	-0.204215	5.619575	5.619575	23.309949	23.309949
17.344602	0.460118	-0.176633	0.000322	0.000000	-0.878815	-0.878815	-0.406541	-0.406541	0.798142	0.798142	0.283932	0.283932	10.279623	10.279623	-6.822282	-6.822282
17.365349	-0.039594	-0.143800	-0.002222	-0.000000	0.666171	0.666171	0.096184	0.096184	-0.823475	-0.823475	-0.297699	-0.297699	-24.432478	-24.432478	-9.754358	-9.754358
17.386096	-0.390022	-0.137574	0.000218	0.000000	-0.806838	-0.806838	-0.372164	-0.372164	0.740936	0.740936	0.276337	0.276337	35.521445	35.521445	25.413219	25.413219
17.406843	0.764723	-0.180466	-0.001643	0.000000	0.390091	0.390091	0.018274	0.018274	-0.551791	-0.551791	-0.229453	-0.229453	-41.518738	-41.518738	-37.950691	-37.950691
17.427590	-1.025731	-0.106274	-0.000586	-0.000000	-0.345623	-0.345623	-0.222010	-0.222010	0.268470	0.268470	0.120529	0.120529	40.983056	40.983056	43.797359	43.797359
17.448337	1.129171	-0.200241	-0.000707	-0.000000	-0.183015	-0.183015	-0.173596	-0.173596	0.046959	0.046959	-0.013655	-0.013655	-34.438408	-34.438408	-43.730524	-43.730524
17.469085	-1.054202	-0.101139	-0.001692	-0.000000	0.258132	0.258132	-0.038163	-0.038163	-0.366430	-0.366430	-0.101438	-0.101438	22.082574	22.082574	36.468310	36.468310
17.489832	0.808056	-0.189974	0.000155	0.000000	-0.724425	-0.724425	-0.357054	-0.357054	0.626802	0.626802	0.215330	0.215330	-6.144364	-6.144364	-22.752447	-22.752447
17.510579	-0.426753	-0.125991	-0.002273	0.000000	0.633557	0.633557	0.081288	0.081288	-0.776999	-0.776999	-0.266981	-0.266981	-10.676866	-10.676866	6.209936	6.209936
17.531326	-0.029081	-0.153897	0.000426	-0.000000	-0.880781	-0.880781	-0.399237	-0.399237	0.809254	0.809254	0.296949	0.296949	26.176765	26.176765	12.392786	12.392786
17.552073	0.483114	-0.165580	-0.001940	-0.000000	0.537687	0.537687	0.063591	0.063591	-0.699287	-0.699287	-0.273470	-0.273470	-37.155173	-37.155173	-28.834754	-28.834754
17.572820	-0.855791	-0.115045	-0.000170	0.000000	-0.538773	-0.538773	-0.279317	-0.279317	0.466795	0.466795	0.185050	0.185050	41.759573	41.759573	39.749645	39.749645
17.593567	1.078490	-0.194754	-0.001010	-0.000000	0.015063	0.015063	-0.107393	-0.107393	-0.160308	-0.160308	-0.088406	-0.088406	-39.284031	-39.284031	-44.622637	-44.622637
17.614315	-1.106859	-0.099821	-0.001358	-0.000000	0.089901	0.089901	-0.085507	-0.085507	-0.188881	-0.188881	-0.040954	-0.040954	29.295607	29.295607	40.775316	40.775316
17.635062	0.930688	-0.193132	0.000020	0.000000	-0.606412	-0.606412	-0.318326	-0.318326	0.499581	0.499581	0.167508	0.167508	-14.018050	-14.018050	-29.264759	-29.264759
17.655809	-0.578042	-0.119022	-0.002229	-0.000000	0.578821	0.578821	0.064563	0.064563	-0.714424	-0.714424	-0.241532	-0.241532	-3.906097	-3.906097	12.959498	12.959498
17.676556	0.112239	-0.159594	0.000492	-0.000000	-0.877754	-0.877754	-0.399666	-0.399666	0.802236	0.802236	0.294134	0.294134	21.451422	21.451422	6.879211	6.879211
17.697303	0.378441	-0.159385	-0.002032	-0.000000	0.568118	0.568118	0.072255	0.072255	-0.727090	-0.727090	-0.279716	-0.279716	-34.684616	-34.684616	-25.062976	-25.062976
17.718050	-0.796950	-0.117858	-0.000021	0.000000	-0.583866	-0.583866	-0.291117	-0.291117	0.511657	0.511657	0.198834	0.198834	41.279918	41.279918	38.023063	38.023063
17.738797	1.056771	-0.191746	-0.001073	0.000000	0.055575	0.055575	-0.094723	-0.094723	-0.201187	-0.201187	-0.100990	-0.100990	-39.862332	-39.862332	-44.267649	-44.267649
17.759544	-1.100553	-0.100124	-0.001292	0.000000	0.065805	0.065805	-0.089623	-0.089623	-0.164099	-0.164099	-0.035260	-0.035260	29.867712	29.867712	40.751153	40.751153
17.780292	0.914000	-0.191029	0.000052	0.000000	-0.597917	-0.597917	-0.316009	-0.316009	0.491260	0.491260	0.167606	0.167606	-13.751686	-13.751686	-28.624366	-28.624366
17.801039	-0.531517	-0.120258	-0.002229	-0.000000	0.575906	0.575906	0.065986	0.065986	-0.711682	-0.711682	-0.244073	-0.244073	-5.291210	-5.291210	11.086735	11.086735
17.821786	0.031556	-0.155455	0.000543	-0.000000	-0.863158	-0.863158	-0.392324	-0.392324	0.787377	0.787377	0.290632	0.290632	23.543575	23.543575	9.832458	9.832458
17.842533	0.478248	-0.162442	-0.001964	-0.000000	0.527853	0.527853	0.060355	0.060355	-0.685440	-0.685440	-0.267396	-0.267396	-36.548161	-36.548161	-28.415085	-28.415085
17.863280	-0.883726	-0.113578	-0.000112	0.000000	-0.507161	-0.507161	-0.263510	-0.263510	0.431623	0.431623	0.170134	0.170134	41.535328	41.535328	40.250505	40.250505
17.884027	1.090028	-0.192413	-0.000875	-0.000000	-0.051214	-0.051214	-0.131958	-0.131958	-0.087980	-0.087980	-0.055904	-0.055904	-37.390292	-37.390292	-43.834239	-43.834239
17.904774	-1.044878	-0.101380	-0.001501	-0.000000	0.182762	0.182762	-0.051491	-0.051491	-0.288294	-0.288294	-0.082819	-0.082819	24.228980	24.228980	36.821783	36.821783
17.925521	0.753376	-0.183918	0.000276	-0.000000	-0.693870	-0.693870	-0.347244	-0.347244	0.595386	0.595386	0.212742	0.212742	-5.405511	-5.405511	-20.764595	-20.764595
17.946269	-0.279965	-0.129598	-0.002262	-0.000000	0.610418	0.610418	0.080366	0.080366	-0.753082	-0.753082	-0.268494	-0.268494	-14.565242	-14.565242	0.547444	0.547444
17.967016	-0.264064	-0.142000	0.000522	0.000000	-0.812582	-0.812582	-0.368665	-0.368665	0.739100	0.739100	0.275512	0.275512	31.422179	31.422179	20.559755	20.559755
17.987763	0.745699	-0.173073	-0.001697	-0.000000	0.389989	0.389989	0.016254	0.016254	-0.544510	-0.544510	-0.221307	-0.221307	-40.650637	-40.650637	-36.909037	-36.909037
18.008510	-1.042638	-0.105186	-0.000503	-0.000000	-0.290821	-0.290821	-0.192563	-0.192563	0.206998	0.206998	0.090737	0.090737	39.582939	39.582939	43.314040	43.314040
18.029257	1.075242	-0.192578	-0.000411	-0.000000	-0.300257	-0.300257	-0.217609	-0.217609	0.175636	0.175636	0.048605	0.048605	-28.712607	-28.712607	-39.311234	-39.311234
18.050004	-0.829568	-0.108185	-0.001930	-0.000000	0.400310	0.400310	0.015979	0.015979	-0.520231	-0.520231	-0.172144	-0.172144	10.163228	10.163228	25.208585	25.208585
18.070751	0.364522	-0.167994	0.000565	0.000000	-0.817076	-0.817076	-0.382633	-0.382633	0.731648	0.731648	0.270710	0.270710	11.197725	11.197725	-3.677702	-3.677702
18.091499	0.200141	-0.148255	-0.002146	-0.000000	0.587219	0.587219	0.078091	0.078091	-0.739029	-0.739029	-0.278995	-0.278995	-29.363493	-29.363493	-18.206770	-18.206770
18.112246	-0.713300	-0.121585	0.000237	0.000000	-0.630517	-0.630517	-0.300197	-0.300197	0.555583	0.555583	0.211229	0.211229	39.966513	39.966513	35.293415	35.293415
18.132993	1.032659	-0.186044	-0.001109	0.000000	0.083364	0.083364	-0.087556	-0.087556	-0.226325	-0.226325	-0.104277	-0.104277	-39.864418	-39.864418	-43.468645	-43.468645
18.153740	-1.065146	-0.101126	-0.001247	-0.000000	0.077323	0.077323	-0.077992	-0.077992	-0.178305	-0.178305	-0.047965	-0.047965	28.300149	28.300149	38.918966	38.918966
18.174487	0.795911	-0.183188	0.000246	-0.000000	-0.631652	-0.631652	-0.327542	-0.327542	0.529297	0.529297	0.191434	0.191434	-8.826857	-8.826857	-23.205414	-23.205414
18.195234	-0.296540	-0.127571	-0.002238	0.000000	0.583870	0.583870	0.074720	0.074720	-0.723132	-0.723132	-0.259876	-0.259876	-13.091123	-13.091123	1.510811	1.510811
18.215981	-0.291634	-0.140120	0.000598	0.000000	-0.791628	-0.791628	-0.358870	-0.358870	0.715772	0.715772	0.268050	0.268050	31.553906	31.553906	21.327623	21.327623
18.236728	0.796124	-0.172807	-0.001631	-0.000000	0.348683	0.348683	0.002094	0.002094	-0.499489	-0.499489	-0.203593	-0.203593	-40.837418	-40.837418	-38.167482	-38.167482
18.257476	-1.063796	-0.103578	-0.000595	-0.000000	-0.215098	-0.215098	-0.164259	-0.164259	0.126764	0.126764	0.058949	0.058949	37.750247	37.750247	42.918283	42.918283
18.278223	1.008647	-0.188349	-0.000181	-0.000000	-0.395682	-0.395682	-0.250843	-0.250843	0.278375	0.278375	0.094005	0.094005	-23.400639	-23.400639	-35.044255	-35.044255
18.298970	-0.641710	-0.114117	-0.002067	-0.000000	0.474879	0.474879	0.042275	0.042275	-0.601346	-0.601346	-0.208998	-0.208998	1.676342	1.676342	16.634444	16.634444
18.319717	0.072208	-0.154887	0.000693	0.000000	-0.822279	-0.822279	-0.376905	-0.376905	0.740982	0.740982	0.277827	0.277827	20.768804	20.768804	7.781135	7.781135
18.340464	0.522628	-0.159599	-0.001940	0.000000	0.489916	0.489916	0.049090	0.049090	-0.641313	-0.641313	-0.251370	-0.251370	-36.550322	-36.550322	-29.501551	-29.501551
18.361211	-0.951660	-0.109897	-0.000111	-0.000000	-0.420355	-0.420355	-0.226727	-0.226727	0.338274	0.338274	0.132782	0.132782	40.763545	40.763545	41.429434	41.429434
18.381958	1.071821	-0.187774	-0.000550	-0.000000	-0.195778	-0.195778	-0.184034	-0.184034	0.068038	0.068038	0.013200	0.013200	-31.949833	-31.949833	-40.523237	-40.523237
18.402705	-0.837840	-0.107254	-0.001795	-0.000000	0.343620	0.343620	0.005223	0.005223	-0.460601	-0.460601	-0.156526	-0.156526	12.294781	12.294781	26.120313	26.120313
18.423453	0.321956	-0.164193	0.000654	0.000000	-0.787925	-0.787925	-0.371469	-0.371469	0.700638	0.700638	0.263804	0.263804	11.563129	11.563129	-2.316200	-2.316200
18.444200	0.305386	-0.149740	-0.002089	0.000000	0.546368	0.546368	0.067500	0.067500	-0.695231	-0.695231	-0.266836	-0.266836	-31.318788	-31.318788	-21.769691	-21.769691
18.464947	-0.830006	-0.115827	0.000184	-0.000000	-0.538401	-0.538401	-0.263841	-0.263841	0.458607	0.458607	0.174958	0.174958	40.636065	40.636065	38.377023	38.377023
18.485694	1.067016	-0.185135	-0.000797	-0.000000	-0.064495	-0.064495	-0.139733	-0.139733	-0.068870	-0.068870	-0.038603	-0.038603	-36.051000	-36.051000	-42.299731	-42.299731
18.506441	-0.927696	-0.104362	-0.001570	0.000000	0.244689	0.244689	-0.021979	-0.021979	-0.355902	-0.355902	-0.119287	-0.119287	18.410011	18.410011	30.966318	30.966318
18.527188	0.455595	-0.168356	0.000597	-0.000000	-0.744556	-0.744556	-0.359989	-0.359989	0.653124	0.653124	0.246885	0.246885	5.829324	5.829324	-8.077510	-8.077510
18.547935	0.183545	-0.143950	-0.002143	0.000000	0.559367	0.559367	0.071954	0.071954	-0.705368	-0.705368	-0.268129	-0.268129	-27.756741	-27.756741	-17.152746	-17.152746
18.568683	-0.757577	-0.118964	0.000326	0.000000	-0.587710	-0.587710	-0.279361	-0.279361	0.508305	0.508305	0.192502	0.192502	39.874868	39.874868	36.272599	36.272599
18.589430	1.051739	-0.182781	-0.000909	-0.000000	-0.006531	-0.006531	-0.120322	-0.120322	-0.128416	-0.128416	-0.060318	-0.060318	-37.413015	-37.413015	-42.536107	-42.536107
18.610177	-0.950562	-0.103677	-0.001462	-0.000000	0.201273	0.201273	-0.032936	-0.032936	-0.310437	-0.310437	-0.104302	-0.104302	20.552392	20.552392	32.408689	32.408689
18.630924	0.486260	-0.168794	0.000590	0.000000	-0.723260	-0.723260	-0.353596	-0.353596	0.630142	0.630142	0.239506	0.239506	4.133817	4.133817	-9.533423	-9.533423
18.651671	0.167553	-0.142685	-0.002139	0.000000	0.553892	0.553892	0.070984	0.070984	-0.698736	-0.698736	-0.265877	-0.265877	-27.034863	-27.034863	-16.453436	-16.453436
18.672418	-0.758058	-0.118943	0.000359	-0.000000	-0.584052	-0.584052	-0.276779	-0.276779	0.503597	0.503597	0.190381	0.190381	39.737759	39.737759	36.209845	36.209845
