ChassisSim Rig Replay Log
R LS Bump 16K N/m/s, bypass 40mm, R LS Rebound 10K N/m/s
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
6.029475	-2.824330	0.232753	-0.058247	0.000000	2.467990	2.467990	1.171228	1.171228	-1.013653	-1.013653	-2.303122	-2.303122	56.341926	56.341926	20.531799	20.531799
6.050705	-0.079241	-0.571858	-0.086461	-0.000000	1.742569	1.742569	-0.193302	-0.193302	-0.241424	-0.241424	-2.169181	-2.169181	-5.387076	-5.387076	-80.197572	-80.197572
6.071936	2.775312	-0.846794	0.009879	-0.000000	-1.843453	-1.843453	-1.695663	-1.695663	0.971249	0.971249	1.249175	1.249175	-56.277069	-56.277069	-58.842643	-58.842643
6.093166	1.301954	-0.173469	0.083986	0.000000	-2.660880	-2.660880	-1.115464	-1.115464	0.593633	0.593633	2.833497	2.833497	-21.793369	-21.793369	58.326522	58.326522
6.114397	-2.199083	0.398420	0.024358	0.000000	0.419180	0.419180	0.888957	0.888957	-0.731169	-0.731169	-0.081961	-0.081961	45.949964	45.949964	81.408486	81.408486
6.135627	-2.228497	-0.030016	-0.078658	-0.000000	2.610353	2.610353	1.035939	1.035939	-0.892373	-0.892373	-2.840877	-2.840877	41.417267	41.417267	-22.936080	-22.936080
6.156858	1.261836	-0.774096	-0.065945	-0.000000	0.533308	0.533308	-1.034730	-1.034730	0.374434	0.374434	-1.004828	-1.004828	-27.980141	-27.980141	-87.114820	-87.114820
6.178088	2.732153	-0.655582	0.043110	-0.000000	-2.549128	-2.549128	-1.712172	-1.712172	1.072284	1.072284	2.157747	2.157747	-51.588846	-51.588846	-22.485771	-22.485771
6.199319	-0.164940	0.127915	0.077545	0.000000	-1.754952	-1.754952	-0.334404	-0.334404	0.043483	0.043483	2.122307	2.122307	6.846421	6.846421	87.667805	87.667805
6.220550	-2.783586	0.324714	-0.016058	0.000000	1.626430	1.626430	1.194137	1.194137	-1.089315	-1.089315	-1.345912	-1.345912	52.798921	52.798921	55.536547	55.536547
6.241780	-0.900980	-0.373578	-0.089100	-0.000000	2.161640	2.161640	0.419862	0.419862	-0.451218	-0.451218	-2.709784	-2.709784	13.670066	13.670066	-69.102925	-69.102925
6.263011	2.433012	-0.839058	-0.027899	-0.000000	-0.967869	-0.967869	-1.662039	-1.662039	0.988830	0.988830	0.422344	0.422344	-45.155761	-45.155761	-77.291709	-77.291709
6.284241	1.787138	-0.316845	0.070520	0.000000	-2.608604	-2.608604	-1.424202	-1.424202	0.748802	0.748802	2.751360	2.751360	-32.030152	-32.030152	36.398807	36.398807
6.305472	-1.782172	0.335709	0.049842	0.000000	-0.239787	-0.239787	0.710384	0.710384	-0.720573	-0.720573	0.587749	0.587749	33.368601	33.368601	91.043368	91.043368
6.326702	-2.401116	0.043930	-0.057554	-0.000000	2.292911	2.292911	1.199519	1.199519	-1.017856	-1.017856	-2.503992	-2.503992	42.860662	42.860662	-3.346928	-3.346928
6.347933	0.954919	-0.701607	-0.077266	-0.000000	0.852553	0.852553	-0.809916	-0.809916	0.381895	0.381895	-1.418337	-1.418337	-18.244841	-18.244841	-91.103636	-91.103636
6.369163	2.707213	-0.667512	0.022064	-0.000000	-2.177363	-2.177363	-1.804587	-1.804587	1.194886	1.194886	1.803195	1.803195	-46.983115	-46.983115	-35.076724	-35.076724
6.390394	-0.072511	0.078932	0.077052	0.000000	-1.732711	-1.732711	-0.484600	-0.484600	-0.013895	-0.013895	2.228620	2.228620	2.229670	2.229670	88.084054	88.084054
6.411624	-2.717108	0.289229	-0.001271	0.000000	1.380906	1.380906	1.238414	1.238414	-1.234292	-1.234292	-1.117391	-1.117391	46.197115	46.197115	61.682797	61.682797
6.432855	-0.763387	-0.383992	-0.082615	-0.000000	1.928392	1.928392	0.452470	0.452470	-0.371722	-0.371722	-2.617755	-2.617755	11.795021	11.795021	-70.791468	-70.791468
6.454086	2.475675	-0.802271	-0.034137	-0.000000	-0.972647	-0.972647	-1.740312	-1.740312	1.189920	1.189920	0.413629	0.413629	-40.199294	-40.199294	-79.206222	-79.206222
6.475316	1.479521	-0.255626	0.063302	0.000000	-2.308873	-2.308873	-1.413129	-1.413129	0.662493	0.662493	2.645253	2.645253	-25.061666	-25.061666	44.101991	44.101991
6.496547	-2.045978	0.319848	0.047803	0.000000	0.051749	0.051749	0.878516	0.878516	-1.005080	-1.005080	0.343369	0.343369	32.703356	32.703356	91.733661	91.733661
6.517777	-2.032925	-0.064610	-0.054844	-0.000000	2.083889	2.083889	1.161160	1.161160	-0.960019	-0.960019	-2.509593	-2.509593	33.100633	33.100633	-17.664433	-17.664433
6.539008	1.496211	-0.737195	-0.070700	-0.000000	0.317918	0.317918	-1.139124	-1.139124	0.769629	0.769629	-0.950637	-0.950637	-23.025640	-23.025640	-93.903172	-93.903172
6.560238	2.407885	-0.533464	0.026715	-0.000000	-2.167918	-2.167918	-1.787246	-1.787246	1.190474	1.190474	2.014130	2.014130	-37.657290	-37.657290	-15.588632	-15.588632
6.581469	-0.889987	0.181879	0.069862	0.000000	-1.065828	-1.065828	0.003661	0.003661	-0.468564	-0.468564	1.635173	1.635173	13.571553	13.571553	96.778696	96.778696
6.602699	-2.610143	0.157772	-0.014253	0.000000	1.664586	1.664586	1.324555	1.324555	-1.335725	-1.335725	-1.616664	-1.616664	39.538563	39.538563	38.557489	38.557489
6.623930	0.280297	-0.555452	-0.079142	-0.000000	1.230449	1.230449	-0.161551	-0.161551	0.149084	0.149084	-2.028634	-2.028634	-4.585281	-4.585281	-88.406406	-88.406406
6.645160	2.660144	-0.699853	-0.014060	-0.000000	-1.576872	-1.576872	-1.881939	-1.881939	1.434615	1.434615	1.093919	1.093919	-38.120950	-38.120950	-60.277073	-60.277073
6.666391	0.293228	-0.026533	0.066296	0.000000	-1.699257	-1.699257	-0.903691	-0.903691	0.128319	0.128319	2.362075	2.362075	-4.654453	-4.654453	78.943801	78.943801
6.687622	-2.586632	0.264010	0.022845	0.000000	0.972165	0.972165	1.222895	1.222895	-1.429795	-1.429795	-0.615630	-0.615630	36.097832	36.097832	75.726770	75.726770
6.708852	-0.804545	-0.344868	-0.066951	-0.000000	1.659709	1.659709	0.663384	0.663384	-0.443029	-0.443029	-2.482099	-2.482099	10.779100	10.779100	-63.878827	-63.878827
6.730083	2.421357	-0.755183	-0.045703	-0.000000	-0.852418	-0.852418	-1.751529	-1.751529	1.400161	1.400161	0.229587	0.229587	-31.987508	-31.987508	-84.076836	-84.076836
6.751313	1.239748	-0.225766	0.048290	0.000000	-1.929200	-1.929200	-1.453051	-1.453051	0.658958	0.658958	2.400455	2.400455	-17.616510	-17.616510	43.886486	43.886486
6.772544	-2.195197	0.277316	0.047853	0.000000	0.263791	0.263791	0.952430	0.952430	-1.280717	-1.280717	0.219970	0.219970	28.766029	28.766029	92.641612	92.641612
6.793774	-1.594735	-0.163148	-0.045596	-0.000000	1.738455	1.738455	1.103739	1.103739	-0.910367	-0.910367	-2.346026	-2.346026	20.896337	20.896337	-28.194136	-28.194136
6.815005	1.935679	-0.732525	-0.063415	-0.000000	-0.207507	-0.207507	-1.385879	-1.385879	1.166429	1.166429	-0.519569	-0.519569	-24.336070	-24.336070	-94.161700	-94.161700
6.836235	1.872583	-0.382629	0.025938	0.000000	-1.928704	-1.928704	-1.706055	-1.706055	1.087416	1.087416	2.055693	2.055693	-24.036009	-24.036009	6.467076	6.467076
6.857466	-1.665718	0.230620	0.058931	0.000000	-0.291881	-0.291881	0.486773	0.486773	-0.996383	-0.996383	0.917576	0.917576	21.285259	21.285259	99.031001	99.031001
6.878696	-2.081052	-0.031659	-0.023494	-0.000000	1.641450	1.641450	1.279294	1.279294	-1.249568	-1.249568	-1.946516	-1.946516	25.549894	25.549894	5.707303	5.707303
6.899927	1.403262	-0.672400	-0.069047	-0.000000	0.260391	0.260391	-0.900283	-0.900283	0.851333	0.851333	-1.112162	-1.112162	-17.697941	-17.697941	-96.414642	-96.414642
6.921158	2.230448	-0.490662	0.005325	0.000000	-1.805678	-1.805678	-1.825157	-1.825157	1.382353	1.382353	1.645885	1.645885	-26.092802	-26.092802	-22.811968	-22.811968
6.942388	-1.161570	0.162187	0.060146	0.000000	-0.655663	-0.655663	0.006332	0.006332	-0.689819	-0.689819	1.405291	1.405291	15.222061	15.222061	98.298285	98.298285
6.963619	-2.331938	0.051304	-0.005333	0.000000	1.489400	1.489400	1.317774	1.317774	-1.472129	-1.472129	-1.525258	-1.525258	26.517864	26.517864	31.357962	31.357962
6.984849	0.949851	-0.605623	-0.067343	-0.000000	0.547942	0.547942	-0.457466	-0.457466	0.552260	0.552260	-1.498837	-1.498837	-12.965203	-12.965203	-93.771641	-93.771641
7.006080	2.396326	-0.553751	-0.010319	-0.000000	-1.654800	-1.654800	-1.866477	-1.866477	1.560474	1.560474	1.299179	1.299179	-25.805396	-25.805396	-42.318876	-42.318876
7.027310	-0.774063	0.099923	0.056350	0.000000	-0.852646	-0.852646	-0.366446	-0.366446	-0.432529	-0.432529	1.676483	1.676483	11.214734	11.214734	93.729251	93.729251
7.048541	-2.433219	0.096182	0.007273	0.000000	1.349931	1.349931	1.299540	1.299540	-1.601404	-1.601404	-1.194883	-1.194883	25.726475	25.726475	47.775586	47.775586
7.069771	0.637723	-0.551369	-0.062629	-0.000000	0.688368	0.688368	-0.141145	-0.141145	0.326435	0.326435	-1.696016	-1.696016	-10.316376	-10.316376	-89.282921	-89.282921
7.091002	2.450518	-0.582702	-0.020316	-0.000000	-1.534630	-1.534630	-1.867171	-1.867171	1.658829	1.658829	1.060550	1.060550	-24.501620	-24.501620	-53.440966	-53.440966
7.112232	-0.542635	0.056895	0.051231	0.000000	-0.924689	-0.924689	-0.595180	-0.595180	-0.261292	-0.261292	1.779991	1.779991	9.367163	9.367163	88.744264	88.744264
7.133463	-2.454136	0.112170	0.014508	0.000000	1.257523	1.257523	1.268273	1.268273	-1.671251	-1.671251	-0.991850	-0.991850	24.257181	24.257181	56.270372	56.270372
7.154694	0.489470	-0.520091	-0.057787	-0.000000	0.715837	0.715837	0.028922	0.028922	0.200681	0.200681	-1.751630	-1.751630	-9.638751	-9.638751	-85.678288	-85.678288
7.175924	2.447870	-0.587621	-0.025224	-0.000000	-1.471208	-1.471208	-1.852014	-1.852014	1.710904	1.710904	0.935650	0.935650	-22.833688	-22.833688	-58.072574	-58.072574
7.197155	-0.478183	0.037521	0.046909	0.000000	-0.902507	-0.902507	-0.686798	-0.686798	-0.192761	-0.192761	1.771494	1.771494	9.513192	9.513192	85.910293	85.910293
7.218385	-2.433365	0.106062	0.017155	0.000000	1.223991	1.223991	1.242545	1.242545	-1.708318	-1.708318	-0.913589	-0.913589	22.471605	22.471605	58.432109	58.432109
7.239616	0.508245	-0.513884	-0.054279	-0.000000	0.651342	0.651342	0.060478	0.060478	0.187573	0.187573	-1.706363	-1.706363	-10.649616	-10.649616	-84.648214	-84.648214
7.260846	2.410145	-0.572804	-0.025896	-0.000000	-1.465252	-1.465252	-1.834070	-1.834070	1.735467	1.735467	0.916233	0.916233	-20.887242	-20.887242	-57.353332	-57.353332
7.282077	-0.578690	0.042430	0.044250	0.000000	-0.798058	-0.798058	-0.654187	-0.654187	-0.235354	-0.235354	1.683690	1.683690	11.332818	11.332818	86.403617	86.403617
7.303307	-2.375669	0.081270	0.015997	0.000000	1.241113	1.241113	1.228602	1.228602	-1.720386	-1.720386	-0.947064	-0.947064	20.270615	20.270615	54.943666	54.943666
7.324538	0.687993	-0.529799	-0.052508	-0.000000	0.500162	0.500162	-0.038595	-0.038595	0.294428	0.294428	-1.574300	-1.574300	-12.933189	-12.933189	-86.499393	-86.499393
7.345768	2.325443	-0.537941	-0.023013	-0.000000	-1.497793	-1.497793	-1.813399	-1.813399	1.729355	1.729355	0.988251	0.988251	-18.386551	-18.386551	-51.365484	-51.365484
7.366999	-0.833767	0.067745	0.043216	0.000000	-0.608767	-0.608767	-0.500048	-0.500048	-0.394551	-0.394551	1.515058	1.515058	14.328534	14.328534	89.762609	89.762609
7.388230	-2.253196	0.035823	0.011573	0.000000	1.282167	1.282167	1.220372	1.220372	-1.693917	-1.693917	-1.075991	-1.075991	17.212716	17.212716	45.361862	45.361862
7.409460	1.012328	-0.562348	-0.052070	-0.000000	0.255723	0.255723	-0.267246	-0.267246	0.523131	0.523131	-1.343093	-1.343093	-15.910351	-15.910351	-90.121201	-90.121201
7.430691	2.151169	-0.480242	-0.016974	-0.000000	-1.532251	-1.532251	-1.777219	-1.777219	1.664947	1.664947	1.132223	1.132223	-14.866978	-14.866978	-39.235614	-39.235614
7.451921	-1.218127	0.104717	0.043078	0.000000	-0.325980	-0.325980	-0.222169	-0.222169	-0.669294	-0.669294	1.239805	1.239805	17.731976	17.731976	94.018433	94.018433
7.473152	-2.010574	-0.035016	0.004191	0.000000	1.306403	1.306403	1.199727	1.199727	-1.596432	-1.596432	-1.278341	-1.278341	12.592584	12.592584	28.404778	28.404778
7.494382	1.443116	-0.601103	-0.051904	-0.000000	-0.087331	-0.087331	-0.618138	-0.618138	0.861835	0.861835	-0.989233	-0.989233	-18.740753	-18.740753	-93.131015	-93.131015
7.515613	1.822282	-0.395181	-0.008115	-0.000000	-1.513515	-1.513515	-1.704746	-1.704746	1.494486	1.494486	1.322367	1.322367	-9.802772	-9.802772	-19.455451	-19.455451
7.536843	-1.676128	0.139975	0.042459	0.000000	0.052332	0.052332	0.166409	0.166409	-1.038652	-1.038652	0.831474	0.831474	20.435693	20.435693	95.999409	95.999409
7.558074	-1.577814	-0.134500	-0.005873	0.000000	1.261858	1.261858	1.128310	1.128310	-1.380561	-1.380561	-1.507887	-1.507887	5.708898	5.708898	3.117483	3.117483
7.579304	1.902371	-0.628654	-0.050324	-0.000000	-0.514830	-0.514830	-1.049115	-1.049115	1.267431	1.267431	-0.508119	-0.508119	-20.307280	-20.307280	-92.332052	-92.332052
7.600535	1.270664	-0.281016	0.003017	-0.000000	-1.383054	-1.383054	-1.564922	-1.564922	1.169818	1.169818	1.514226	1.514226	-2.608083	-2.608083	8.898826	8.898826
7.621766	-2.103207	0.153413	0.039360	0.000000	0.499887	0.499887	0.602153	0.602153	-1.440461	-1.440461	0.300092	0.300092	21.084155	21.084155	92.044097	92.044097
7.642996	-0.897958	-0.261126	-0.017808	0.000000	1.074271	1.074271	0.942982	0.942982	-0.982870	-0.982870	-1.676337	-1.676337	-3.231050	-3.231050	-29.326918	-29.326918
7.664227	2.256400	-0.621939	-0.045122	-0.000000	-0.972395	-0.972395	-1.453907	-1.453907	1.644143	1.644143	0.050705	0.050705	-19.399661	-19.399661	-84.470374	-84.470374
7.685457	0.462386	-0.145444	0.015216	-0.000000	-1.091936	-1.091936	-1.314163	-1.314163	0.660309	0.660309	1.625156	1.625156	6.804669	6.804669	44.040780	44.040780
7.706688	-2.337058	0.119441	0.031457	0.000000	0.937392	0.937392	0.943947	0.943947	-1.750795	-1.750795	-0.271355	-0.271355	18.455121	18.455121	79.085638	79.085638
7.727918	0.025779	-0.402561	-0.030023	-0.000000	0.672858	0.672858	0.547623	0.547623	-0.355549	-0.355549	-1.628881	-1.628881	-12.588181	-12.588181	-63.010909	-63.010909
7.749149	2.319477	-0.556148	-0.034222	-0.000000	-1.347712	-1.347712	-1.670548	-1.670548	1.837202	1.837202	0.578255	0.578255	-15.048377	-15.048377	-66.671374	-66.671374
7.770379	-0.546862	-0.007428	0.026595	0.000000	-0.598593	-0.598593	-0.831616	-0.831616	-0.049522	-0.049522	1.459967	1.459967	16.199974	16.199974	76.530435	76.530435
7.791610	-2.180039	0.017975	0.017675	0.000000	1.214928	1.214928	1.080917	1.080917	-1.794363	-1.794363	-0.810960	-0.810960	11.884032	11.884032	52.570187	52.570187
7.812840	1.070614	-0.530721	-0.040037	-0.000000	0.050282	0.050282	-0.156742	-0.156742	0.471246	0.471246	-1.180267	-1.180267	-19.396772	-19.396772	-86.076652	-86.076652
7.834071	1.901174	-0.420116	-0.017813	-0.000000	-1.468230	-1.468230	-1.659708	-1.659708	1.671332	1.671332	1.043633	1.043633	-6.837894	-6.837894	-33.008687	-33.008687
7.855302	-1.556255	0.096142	0.033863	0.000000	0.079915	0.079915	-0.066639	-0.066639	-0.890021	-0.890021	0.864227	0.864227	21.400177	21.400177	92.605168	92.605168
7.876532	-1.476183	-0.148088	-0.000444	0.000000	1.187529	1.187529	1.048477	1.048477	-1.450553	-1.450553	-1.318660	-1.318660	0.365074	0.365074	6.412076	6.412076
7.897763	1.954351	-0.597725	-0.043391	-0.000000	-0.692085	-0.692085	-1.008409	-1.008409	1.314469	1.314469	-0.376002	-0.376002	-20.473212	-20.473212	-89.246603	-89.246603
7.918993	0.914376	-0.229501	0.001625	-0.000000	-1.213938	-1.213938	-1.438512	-1.438512	1.066205	1.066205	1.395071	1.395071	5.311044	5.311044	17.992747	17.992747
7.940224	-2.211107	0.111802	0.031983	0.000000	0.788862	0.788862	0.693441	0.693441	-1.608914	-1.608914	0.004338	0.004338	19.119055	19.119055	84.826670	84.826670
7.961454	-0.245607	-0.349706	-0.019836	0.000000	0.744193	0.744193	0.695244	0.695244	-0.646768	-0.646768	-1.528614	-1.528614	-13.189399	-13.189399	-48.720116	-48.720116
7.982685	2.275377	-0.551307	-0.035258	-0.000000	-1.302348	-1.302348	-1.560027	-1.560027	1.819471	1.819471	0.440880	0.440880	-14.327559	-14.327559	-70.208004	-70.208004
8.003915	-0.477072	-0.033947	0.019585	-0.000000	-0.574778	-0.574778	-0.907537	-0.907537	0.078858	0.078858	1.371322	1.371322	18.044446	18.044446	70.428394	70.428394
8.025146	-2.108219	-0.001865	0.017682	0.000000	1.209355	1.209355	1.003585	1.003585	-1.807303	-1.807303	-0.745056	-0.745056	9.265138	9.265138	52.303904	52.303904
8.046376	1.178214	-0.523012	-0.035277	-0.000000	-0.091697	-0.091697	-0.181007	-0.181007	0.513704	0.513704	-1.045314	-1.045314	-21.441333	-21.441333	-85.030448	-85.030448
8.067607	1.694062	-0.377221	-0.015980	-0.000000	-1.425542	-1.425542	-1.580311	-1.580311	1.616488	1.616488	1.036494	1.036494	-2.048979	-2.048979	-25.357254	-25.357254
8.088838	-1.765710	0.089937	0.030021	0.000000	0.328858	0.328858	0.081330	0.081330	-1.072649	-1.072649	0.613453	0.613453	22.208515	22.208515	91.045423	91.045423
8.110068	-1.051610	-0.218903	-0.004352	0.000000	1.050213	1.050213	0.927569	0.927569	-1.262899	-1.262899	-1.335529	-1.335529	-7.116531	-7.116531	-10.477458	-10.477458
8.131299	2.142461	-0.575084	-0.038587	-0.000000	-1.009085	-1.009085	-1.222975	-1.222975	1.561775	1.561775	-0.017767	-0.017767	-18.509080	-18.509080	-82.719280	-82.719280
8.152529	0.241666	-0.137554	0.007131	-0.000000	-0.912715	-0.912715	-1.221037	-1.221037	0.676014	0.676014	1.359089	1.359089	14.208682	14.208682	42.349956	42.349956
8.173760	-2.223858	0.049975	0.024196	0.000000	1.086834	1.086834	0.853873	0.853873	-1.793934	-1.793934	-0.392745	-0.392745	13.527824	13.527824	70.074507	70.074507
8.194990	0.631536	-0.451611	-0.026072	0.000000	0.233698	0.233698	0.253367	0.253367	-0.015566	-0.015566	-1.265177	-1.265177	-20.929946	-20.929946	-72.378326	-72.378326
8.216221	1.959189	-0.439493	-0.023610	-0.000000	-1.452601	-1.452601	-1.570488	-1.570488	1.786485	1.786485	0.804468	0.804468	-5.188343	-5.188343	-44.258866	-44.258866
8.237451	-1.428845	0.051302	0.024629	-0.000000	0.088730	0.088730	-0.280794	-0.280794	-0.705621	-0.705621	0.862714	0.862714	23.235187	23.235187	87.606511	87.606511
8.258682	-1.352969	-0.164004	0.002791	0.000000	1.134714	1.134714	0.944443	0.944443	-1.489838	-1.489838	-1.151274	-1.151274	-4.691614	-4.691614	8.047339	8.047339
8.279912	1.996557	-0.563507	-0.036533	0.000000	-0.866703	-0.866703	-0.982295	-0.982295	1.363768	1.363768	-0.226580	-0.226580	-20.248462	-20.248462	-85.129369	-85.129369
8.301143	0.480193	-0.177729	0.001372	-0.000000	-1.009670	-1.009670	-1.279023	-1.279023	0.893769	0.893769	1.263379	1.263379	13.528695	13.528695	29.583113	29.583113
8.322374	-2.197999	0.051220	0.024316	-0.000000	1.035454	1.035454	0.750711	0.750711	-1.740178	-1.740178	-0.277087	-0.277087	14.488000	14.488000	73.510623	73.510623
8.343604	0.511567	-0.428361	-0.021818	0.000000	0.284474	0.284474	0.339655	0.339655	-0.158945	-0.158945	-1.249540	-1.249540	-21.662907	-21.662907	-67.149955	-67.149955
8.364835	1.951736	-0.439168	-0.024189	0.000000	-1.450022	-1.450022	-1.528837	-1.528837	1.799297	1.799297	0.746994	0.746994	-4.595196	-4.595196	-46.148249	-46.148249
8.386065	-1.419349	0.039083	0.021824	-0.000000	0.112752	0.112752	-0.316071	-0.316071	-0.672028	-0.672028	0.830808	0.830808	23.998869	23.998869	86.008370	86.008370
8.407296	-1.267357	-0.176189	0.002856	-0.000000	1.108936	1.108936	0.900417	0.900417	-1.474036	-1.474036	-1.113103	-1.113103	-6.877568	-6.877568	6.220134	6.220134
8.428526	2.023787	-0.550700	-0.034289	0.000000	-0.947904	-0.947904	-1.003321	-1.003321	1.407893	1.407893	-0.143788	-0.143788	-19.703005	-19.703005	-82.998756	-82.998756
8.449757	0.266418	-0.154294	0.002038	0.000000	-0.904644	-0.904644	-1.203109	-1.203109	0.781601	0.781601	1.215948	1.215948	16.725665	16.725665	35.952010	35.952010
8.470987	-2.145858	0.021940	0.021294	-0.000000	1.113661	1.113661	0.765459	0.765459	-1.775569	-1.775569	-0.384222	-0.384222	11.683081	11.683081	67.400202	67.400202
8.492218	0.824262	-0.454944	-0.022834	0.000000	0.068612	0.068612	0.162144	0.162144	0.081703	0.081703	-1.098723	-1.098723	-23.922160	-23.922160	-73.408491	-73.408491
8.513448	1.709034	-0.386255	-0.019756	0.000000	-1.429713	-1.429713	-1.482070	-1.482070	1.710593	1.710593	0.839920	0.839920	0.322177	0.322177	-33.349127	-33.349127
8.534679	-1.715235	0.049978	0.021974	-0.000000	0.393847	0.393847	-0.059212	-0.059212	-0.976487	-0.976487	0.559975	0.559975	23.677002	23.677002	87.029287	87.029287
8.555909	-0.786967	-0.248315	-0.002657	-0.000000	0.937660	0.937660	0.796610	0.796610	-1.208148	-1.208148	-1.183430	-1.183430	-13.692788	-13.692788	-14.824207	-14.824207
8.577140	2.131033	-0.525683	-0.031691	0.000000	-1.207651	-1.207651	-1.232551	-1.232551	1.649997	1.649997	0.185200	0.185200	-15.330897	-15.330897	-74.486866	-74.486866
8.598371	-0.386086	-0.080173	0.007625	0.000000	-0.549760	-0.549760	-0.967814	-0.967814	0.313378	0.313378	1.142813	1.142813	22.541818	22.541818	58.167330	58.167330
8.619601	-1.904437	-0.051792	0.014831	-0.000000	1.213313	1.213313	0.826188	0.826188	-1.785491	-1.785491	-0.658640	-0.658640	3.618796	3.618796	47.762636	47.762636
8.640832	1.459403	-0.505924	-0.027084	-0.000000	-0.424118	-0.424118	-0.311263	-0.311263	0.688291	0.688291	-0.711370	-0.711370	-24.769922	-24.769922	-83.033131	-83.033131
8.662062	1.057955	-0.274316	-0.010505	0.000000	-1.245833	-1.245833	-1.360651	-1.360651	1.371201	1.371201	1.009317	1.009317	10.255868	10.255868	-2.090579	-2.090579
8.683293	-2.065933	0.044561	0.021851	0.000000	0.856287	0.856287	0.410777	0.410777	-1.487837	-1.487837	0.034928	0.034928	18.459824	18.459824	80.409997	80.409997
8.704523	0.164791	-0.368848	-0.012471	-0.000000	0.463067	0.463067	0.506133	0.506133	-0.540420	-0.540420	-1.182239	-1.182239	-22.722266	-22.722266	-51.227407	-51.227407
8.725754	1.956072	-0.443609	-0.024867	-0.000000	-1.441537	-1.441537	-1.416838	-1.416838	1.804910	1.804910	0.606168	0.606168	-4.677683	-4.677683	-51.655094	-51.655094
8.746984	-1.347665	0.008450	0.015579	-0.000000	0.113305	0.113305	-0.420583	-0.420583	-0.542152	-0.542152	0.785633	0.785633	25.844749	25.844749	81.494715	81.494715
8.768215	-1.118720	-0.193751	0.003321	-0.000000	1.067336	1.067336	0.803272	0.803272	-1.455739	-1.455739	-1.013106	-1.013106	-10.946366	-10.946366	4.328437	4.328437
8.789445	2.035209	-0.519578	-0.029547	0.000000	-1.085271	-1.085271	-1.012477	-1.012477	1.467186	1.467186	-0.003823	-0.003823	-18.176367	-18.176367	-78.068400	-78.068400
8.810676	-0.168387	-0.115143	0.002692	-0.000000	-0.668933	-0.668933	-1.036557	-1.036557	0.538875	0.538875	1.082310	1.082310	22.768504	22.768504	47.508494	47.508494
8.831907	-1.916479	-0.047793	0.015051	-0.000000	1.204868	1.204868	0.746752	0.746752	-1.779086	-1.779086	-0.562759	-0.562759	4.265739	4.265739	51.846279	51.846279
8.853137	1.404328	-0.488191	-0.023627	0.000000	-0.405450	-0.405450	-0.233796	-0.233796	0.596190	0.596190	-0.707258	-0.707258	-25.944808	-25.944808	-80.744819	-80.744819
8.874368	0.988106	-0.268285	-0.010898	0.000000	-1.229054	-1.229054	-1.311972	-1.311972	1.368037	1.368037	0.953082	0.953082	12.332661	12.332661	-1.549666	-1.549666
8.895598	-2.049941	0.025746	0.019334	-0.000000	0.915983	0.915983	0.402286	0.402286	-1.506866	-1.506866	-0.026775	-0.026775	17.349553	17.349553	77.428672	77.428672
8.916829	0.389664	-0.385397	-0.012499	-0.000000	0.323989	0.323989	0.404863	0.404863	-0.400351	-0.400351	-1.085875	-1.085875	-25.391140	-25.391140	-56.177050	-56.177050
8.938059	1.774397	-0.403076	-0.021576	0.000000	-1.447613	-1.447613	-1.377353	-1.377353	1.763350	1.763350	0.670727	0.670727	-0.213751	-0.213751	-42.248921	-42.248921
8.959290	-1.603464	0.014523	0.015338	0.000000	0.361173	0.361173	-0.221007	-0.221007	-0.804610	-0.804610	0.564861	0.564861	25.601292	25.601292	82.890814	82.890814
8.980520	-0.652702	-0.256008	-0.000963	-0.000000	0.889495	0.889495	0.698739	0.698739	-1.204688	-1.204688	-1.047080	-1.047080	-17.772418	-17.772418	-14.779600	-14.779600
9.001751	2.051996	-0.484818	-0.026712	0.000000	-1.302482	-1.302482	-1.187389	-1.187389	1.665002	1.665002	0.279423	0.279423	-12.356432	-12.356432	-67.837572	-67.837572
9.022981	-0.806111	-0.056322	0.006901	0.000000	-0.265393	-0.265393	-0.769983	-0.769983	0.037953	0.037953	0.930058	0.930058	27.082506	27.082506	66.162257	66.162257
9.044212	-1.462262	-0.135273	0.008510	-0.000000	1.175851	1.175851	0.745451	0.745451	-1.657039	-1.657039	-0.783994	-0.783994	-6.326120	-6.326120	26.129019	26.129019
9.065443	1.861498	-0.501902	-0.025417	-0.000000	-0.898760	-0.898760	-0.709229	-0.709229	1.173705	1.173705	-0.232565	-0.232565	-22.052465	-22.052465	-80.160535	-80.160535
9.086673	0.089772	-0.155525	-0.002399	0.000000	-0.818237	-0.818237	-1.084449	-1.084449	0.797002	0.797002	0.989585	0.989585	22.728815	22.728815	34.111617	34.111617
9.107904	-1.917269	-0.045724	0.014526	-0.000000	1.187456	1.187456	0.643120	0.643120	-1.745772	-1.745772	-0.458061	-0.458061	5.418899	5.418899	55.840233	55.840233
9.129134	1.345848	-0.467624	-0.019824	0.000000	-0.380715	-0.380715	-0.158654	-0.158654	0.491380	0.491380	-0.690775	-0.690775	-27.409852	-27.409852	-77.848941	-77.848941
