ChassisSim Rig Replay Log
R LS Bump 13K N/m/s, bypass 35mm
Heave
Time (s)	heave inp (mm)	heave (mm)	pitch (deg)	roll (deg)	Damp FL (mm)	Damp FR (mm)	Damp RL (mm)	Damp RR (mm)	Hub disp FL (mm)	Hub disp FR (mm)	Hub disp RL (mm)	Hub disp RR (mm)	Delta TL FL (kg)	Delta TL FR (kg)	Delta TL RL (kg)	Delta TL RR (kg)
12.200000	1.537216	-0.427831	-0.010180	0.000000	-1.161005	-1.161005	-1.162578	-1.162578	1.152571	1.152571	0.669937	0.669937	-12.906622	-12.906622	-33.797796	-33.797796
12.220000	-1.362587	-0.191973	-0.006116	0.000000	0.248228	0.248228	-0.259859	-0.259859	-0.357104	-0.357104	-0.067644	-0.067644	32.833676	32.833676	50.347760	50.347760
12.240000	0.527828	-0.390039	-0.005940	-0.000000	0.376979	0.376979	0.059519	0.059519	-0.608954	-0.608954	-0.551035	-0.551035	-36.777312	-36.777312	-41.903798	-41.903798
12.260000	0.554442	-0.321264	-0.009292	-0.000000	-1.214583	-1.214583	-1.188261	-1.188261	1.246334	1.246334	0.788342	0.788342	22.140881	22.140881	9.168631	9.168631
12.280000	-1.365072	-0.229976	-0.004623	0.000000	1.058931	1.058931	0.347770	0.347770	-1.298678	-1.298678	-0.724036	-0.724036	2.546187	2.546187	24.830113	24.830113
12.300000	1.527136	-0.439884	-0.009211	0.000000	-0.812620	-0.812620	-0.868013	-0.868013	0.743430	0.743430	0.364178	0.364178	-25.780660	-25.780660	-45.400519	-45.400519
12.320000	-0.976521	-0.211753	-0.007210	-0.000000	-0.216742	-0.216742	-0.579644	-0.579644	0.165717	0.165717	0.245998	0.245998	37.109412	37.109412	47.493966	47.493966
12.340000	-0.020244	-0.348474	-0.005177	-0.000000	0.737714	0.737714	0.272406	0.272406	-0.998314	-0.998314	-0.741984	-0.741984	-31.461068	-31.461068	-27.900052	-27.900052
12.360000	1.000334	-0.362433	-0.009757	-0.000000	-1.326286	-1.326286	-1.272018	-1.272018	1.358123	1.358123	0.837115	0.837115	11.228412	11.228412	-6.151970	-6.151970
12.380000	-1.521443	-0.205532	-0.004906	0.000000	0.891202	0.891202	0.219848	0.219848	-1.096157	-1.096157	-0.574225	-0.574225	14.191340	14.191340	36.781434	36.781434
12.400000	1.358958	-0.433821	-0.008175	0.000000	-0.466884	-0.466884	-0.582049	-0.582049	0.345417	0.345417	0.079001	0.079001	-33.118927	-33.118927	-49.943593	-49.943593
12.420000	-0.597049	-0.235872	-0.007904	-0.000000	-0.558250	-0.558250	-0.793671	-0.793671	0.542093	0.542093	0.449384	0.449384	36.875065	36.875065	40.622157	40.622157
12.440000	-0.420157	-0.316307	-0.004969	-0.000000	0.929736	0.929736	0.353817	0.353817	-1.195590	-1.195590	-0.805471	-0.805471	-24.790910	-24.790910	-14.788713	-14.788713
12.460000	1.247857	-0.389090	-0.009907	0.000000	-1.311332	-1.311332	-1.271042	-1.271042	1.332147	1.332147	0.817046	0.817046	2.291910	2.291910	-16.664503	-16.664503
12.480000	-1.535241	-0.197664	-0.005329	0.000000	0.700950	0.700950	0.077336	0.077336	-0.875156	-0.875156	-0.423941	-0.423941	21.774512	21.774512	43.211241	43.211241
12.500000	1.170590	-0.423955	-0.007427	-0.000000	-0.207548	-0.207548	-0.377670	-0.377670	0.049746	0.049746	-0.122395	-0.122395	-36.492157	-36.492157	-50.402928	-50.402928
12.520000	-0.318687	-0.256778	-0.008247	0.000000	-0.768133	-0.768133	-0.914598	-0.914598	0.767635	0.767635	0.559470	0.559470	35.070511	35.070511	34.080518	34.080518
12.540000	-0.658564	-0.296794	-0.004986	0.000000	1.010738	1.010738	0.369782	0.369782	-1.273447	-1.273447	-0.810575	-0.810575	-19.534607	-19.534607	-5.710635	-5.710635
12.560000	1.358547	-0.402534	-0.009793	-0.000000	-1.258379	-1.258379	-1.230446	-1.230446	1.265135	1.265135	0.768438	0.768438	-3.499221	-3.499221	-22.951356	-22.951356
12.580000	-1.502966	-0.196944	-0.005686	-0.000000	0.563024	0.563024	-0.024930	-0.024930	-0.716541	-0.716541	-0.320231	-0.320231	25.837851	25.837851	46.006318	46.006318
12.600000	1.044498	-0.415236	-0.007020	0.000000	-0.059377	-0.059377	-0.266288	-0.266288	-0.116635	-0.116635	-0.229984	-0.229984	-37.729584	-37.729584	-49.644811	-49.644811
12.620000	-0.176167	-0.267752	-0.008350	0.000000	-0.865510	-0.865510	-0.966347	-0.966347	0.870469	0.870469	0.605963	0.605963	33.731910	33.731910	30.354303	30.354303
12.640000	-0.754230	-0.287399	-0.005062	-0.000000	1.032721	1.032721	0.366906	0.366906	-1.290709	-1.290709	-0.801859	-0.801859	-16.963014	-16.963014	-1.670755	-1.670755
12.660000	1.385402	-0.405121	-0.009631	-0.000000	-1.222760	-1.222760	-1.200415	-1.200415	1.222085	1.222085	0.738881	0.738881	-5.778555	-5.778555	-25.185805	-25.185805
12.680000	-1.481655	-0.197549	-0.005847	0.000000	0.511111	0.511111	-0.061206	-0.061206	-0.656730	-0.656730	-0.284612	-0.284612	27.074012	27.074012	46.567423	46.567423
12.700000	1.016999	-0.410897	-0.006885	0.000000	-0.024679	-0.024679	-0.242037	-0.242037	-0.154421	-0.154421	-0.250202	-0.250202	-38.041732	-38.041732	-49.351645	-49.351645
12.720000	-0.176091	-0.268167	-0.008290	-0.000000	-0.870660	-0.870660	-0.963983	-0.963983	0.874469	0.874469	0.604503	0.604503	33.843053	33.843053	30.289855	30.289855
12.740000	-0.723025	-0.288524	-0.005167	-0.000000	1.023462	1.023462	0.358395	0.358395	-1.278373	-1.278373	-0.795478	-0.795478	-17.563718	-17.563718	-2.626076	-2.626076
12.760000	1.350965	-0.400631	-0.009526	0.000000	-1.226860	-1.226860	-1.201196	-1.201196	1.227136	1.227136	0.745185	0.745185	-4.508560	-4.508560	-23.598018	-23.598018
12.780000	-1.486610	-0.199962	-0.005862	0.000000	0.552573	0.552573	-0.031063	-0.031063	-0.703572	-0.703572	-0.319863	-0.319863	25.734262	25.734262	45.393903	45.393903
12.800000	1.091470	-0.413577	-0.007060	-0.000000	-0.100974	-0.100974	-0.302720	-0.302720	-0.067542	-0.067542	-0.188622	-0.188622	-37.669744	-37.669744	-49.874296	-49.874296
12.820000	-0.315384	-0.260603	-0.008142	-0.000000	-0.787561	-0.787561	-0.912482	-0.912482	0.783396	0.783396	0.556182	0.556182	35.428592	35.428592	33.818054	33.818054
12.840000	-0.563934	-0.301362	-0.005262	-0.000000	0.979600	0.979600	0.342002	0.342002	-1.235002	-1.235002	-0.789414	-0.789414	-21.320313	-21.320313	-8.536670	-8.536670
12.860000	1.242192	-0.389545	-0.009391	0.000000	-1.262751	-1.262751	-1.223905	-1.223905	1.268564	1.268564	0.778761	0.778761	0.356592	0.356592	-18.013559	-18.013559
12.880000	-1.493273	-0.205603	-0.005705	-0.000000	0.675522	0.675522	0.059140	0.059140	-0.845462	-0.845462	-0.419106	-0.419106	21.396916	21.396916	41.789824	41.789824
12.900000	1.241809	-0.419710	-0.007432	-0.000000	-0.287005	-0.287005	-0.446578	-0.446578	0.142210	0.142210	-0.042083	-0.042083	-35.826647	-35.826647	-50.071682	-50.071682
12.920000	-0.581485	-0.244519	-0.007850	0.000000	-0.603185	-0.603185	-0.798958	-0.798958	0.582688	0.582688	0.448826	0.448826	37.617387	37.617387	39.990236	39.990236
12.940000	-0.263259	-0.322614	-0.005382	0.000000	0.872322	0.872322	0.301459	0.301459	-1.125481	-1.125481	-0.760791	-0.760791	-27.550624	-27.550624	-19.125748	-19.125748
12.960000	1.015822	-0.366398	-0.009125	-0.000000	-1.287471	-1.287471	-1.229856	-1.229856	1.301049	1.301049	0.804263	0.804263	8.768659	8.768659	-8.126022	-8.126022
12.980000	-1.438261	-0.216475	-0.005561	-0.000000	0.848419	0.848419	0.182717	0.182717	-1.043142	-1.043142	-0.557138	-0.557138	13.260775	13.260775	34.253747	34.253747
13.000000	1.404654	-0.423117	-0.008035	0.000000	-0.568595	-0.568595	-0.669238	-0.669238	0.463958	0.463958	0.187600	0.187600	-30.803816	-30.803816	-47.526166	-47.526166
13.020000	-0.935196	-0.224084	-0.007399	-0.000000	-0.298823	-0.298823	-0.607301	-0.607301	0.249402	0.249402	0.261824	0.261824	38.406459	38.406459	46.498662	46.498662
13.040000	0.183220	-0.352183	-0.005624	-0.000000	0.652398	0.652398	0.191224	0.191224	-0.893353	-0.893353	-0.663091	-0.663091	-34.595384	-34.595384	-32.731037	-32.731037
13.060000	0.617575	-0.331497	-0.008667	0.000000	-1.229389	-1.229389	-1.168031	-1.168031	1.243625	1.243625	0.772321	0.772321	19.860096	19.860096	6.064915	6.064915
13.080000	-1.226951	-0.241217	-0.005565	0.000000	0.998665	0.998665	0.286285	0.286285	-1.219065	-1.219065	-0.686811	-0.686811	0.739115	0.739115	20.985297	20.985297
13.100000	1.469507	-0.418255	-0.008680	-0.000000	-0.903436	-0.903436	-0.938911	-0.938911	0.847988	0.847988	0.471028	0.471028	-20.598240	-20.598240	-39.029371	-39.029371
13.120000	-1.282806	-0.209011	-0.006767	-0.000000	0.120779	0.120779	-0.328328	-0.328328	-0.217525	-0.217525	-0.021463	-0.021463	34.722312	34.722312	49.058587	49.058587
13.140000	0.729950	-0.386559	-0.006210	0.000000	0.271305	0.271305	-0.046587	-0.046587	-0.479190	-0.479190	-0.434318	-0.434318	-39.081867	-39.081867	-45.235724	-45.235724
13.160000	0.024395	-0.287684	-0.008159	0.000000	-1.002132	-1.002132	-1.018017	-1.018017	1.003772	1.003772	0.652398	0.652398	31.415310	31.415310	24.341968	24.341968
13.180000	-0.765093	-0.282130	-0.005578	-0.000000	1.013835	1.013835	0.323750	0.323750	-1.255705	-1.255705	-0.761238	-0.761238	-15.395095	-15.395095	0.330718	0.330718
13.200000	1.288494	-0.393751	-0.009009	0.000000	-1.186287	-1.186287	-1.160163	-1.160163	1.176520	1.176520	0.717917	0.717917	-4.167717	-4.167717	-22.273632	-22.273632
13.220000	-1.457421	-0.209080	-0.006096	0.000000	0.592107	0.592107	0.000027	0.000027	-0.748767	-0.748767	-0.366410	-0.366410	23.361063	23.361063	42.466733	42.466733
13.240000	1.234776	-0.412617	-0.007264	-0.000000	-0.268677	-0.268677	-0.438916	-0.438916	0.124753	0.124753	-0.040516	-0.040516	-36.148085	-36.148085	-49.736296	-49.736296
13.260000	-0.688398	-0.241921	-0.007660	-0.000000	-0.538050	-0.538050	-0.745893	-0.745893	0.506885	0.506885	0.395705	0.395705	38.621889	38.621889	42.080762	42.080762
13.280000	-0.031951	-0.334574	-0.005644	0.000000	0.774684	0.774684	0.240953	0.240953	-1.017377	-1.017377	-0.707074	-0.707074	-31.541854	-31.541854	-26.025484	-26.025484
13.300000	0.737348	-0.342948	-0.008577	0.000000	-1.245224	-1.245224	-1.179118	-1.179118	1.254030	1.254030	0.775921	0.775921	16.265543	16.265543	1.616958	1.616958
13.320000	-1.249730	-0.238021	-0.005785	-0.000000	0.952066	0.952066	0.249431	0.249431	-1.162712	-1.162712	-0.649207	-0.649207	3.327563	3.327563	23.337266	23.337266
13.340000	1.445955	-0.413896	-0.008366	-0.000000	-0.857008	-0.857008	-0.899891	-0.899891	0.793988	0.793988	0.439406	0.439406	-21.582440	-21.582440	-39.358808	-39.358808
13.360000	-1.285385	-0.211704	-0.006814	0.000000	0.123643	0.123643	-0.320100	-0.320100	-0.222203	-0.222203	-0.033896	-0.033896	34.653110	34.653110	48.680701	48.680701
13.380000	0.815483	-0.386988	-0.006338	0.000000	0.210543	0.210543	-0.096103	-0.096103	-0.407926	-0.407926	-0.381547	-0.381547	-39.556753	-39.556753	-46.526747	-46.526747
13.400000	-0.155815	-0.276954	-0.007938	-0.000000	-0.912831	-0.912831	-0.955877	-0.955877	0.905958	0.905958	0.596896	0.596896	34.093938	34.093938	29.161234	29.161234
13.420000	-0.534010	-0.297220	-0.005734	-0.000000	0.960061	0.960061	0.300145	0.300145	-1.199780	-1.199780	-0.750038	-0.750038	-21.065301	-21.065301	-8.148736	-8.148736
13.440000	1.093626	-0.374193	-0.008735	0.000000	-1.228338	-1.228338	-1.181671	-1.181671	1.226339	1.226339	0.758527	0.758527	3.742943	3.742943	-13.050422	-13.050422
13.460000	-1.398728	-0.220531	-0.006027	-0.000000	0.765585	0.765585	0.122406	0.122406	-0.946374	-0.946374	-0.505717	-0.505717	15.134974	15.134974	34.755409	34.755409
13.480000	1.387201	-0.413750	-0.007719	0.000000	-0.566519	-0.566519	-0.670792	-0.670792	0.462618	0.462618	0.204398	0.204398	-30.288753	-30.288753	-46.206558	-46.206558
13.500000	-1.069560	-0.223517	-0.007206	0.000000	-0.179392	-0.179392	-0.514427	-0.514427	0.111660	0.111660	0.162714	0.162714	38.326595	38.326595	47.890224	47.890224
13.520000	0.522665	-0.367261	-0.006026	0.000000	0.454028	0.454028	0.055477	0.055477	-0.671794	-0.671794	-0.529940	-0.529940	-38.464931	-38.464931	-40.804718	-40.804718
13.540000	0.130514	-0.298129	-0.007995	-0.000000	-1.058639	-1.058639	-1.036833	-1.036833	1.057109	1.057109	0.668390	0.668390	29.607795	29.607795	20.848246	20.848246
13.560000	-0.749573	-0.280271	-0.005911	-0.000000	0.991880	0.991880	0.293526	0.293526	-1.223158	-1.223158	-0.733681	-0.733681	-14.794149	-14.794149	0.808476	0.808476
13.580000	1.206991	-0.384946	-0.008626	0.000000	-1.166717	-1.166717	-1.137530	-1.137530	1.152571	1.152571	0.708285	0.708285	-2.338599	-2.338599	-19.497817	-19.497817
13.600000	-1.413635	-0.217789	-0.006240	-0.000000	0.653264	0.653264	0.044792	0.044792	-0.818541	-0.818541	-0.424926	-0.424926	19.729515	19.729515	38.499701	38.499701
13.620000	1.334613	-0.410140	-0.007419	-0.000000	-0.445691	-0.445691	-0.578605	-0.578605	0.326141	0.326141	0.112811	0.112811	-32.945468	-32.945468	-47.705390	-47.705390
13.640000	-0.993116	-0.229303	-0.007273	0.000000	-0.272950	-0.272950	-0.569110	-0.569110	0.211934	0.211934	0.217170	0.217170	39.043153	39.043153	47.018403	47.018403
13.660000	0.462509	-0.361387	-0.006014	0.000000	0.502349	0.502349	0.079046	0.079046	-0.721514	-0.721514	-0.551817	-0.551817	-38.081953	-38.081953	-39.288101	-39.288101
13.680000	0.150732	-0.300515	-0.007945	-0.000000	-1.067585	-1.067585	-1.038157	-1.038157	1.064808	1.064808	0.669040	0.669040	29.173896	29.173896	20.088095	20.088095
13.700000	-0.729155	-0.280623	-0.006029	-0.000000	0.981702	0.981702	0.282811	0.282811	-1.209417	-1.209417	-0.724664	-0.724664	-14.993932	-14.993932	0.373799	0.373799
13.720000	1.166884	-0.380716	-0.008476	0.000000	-1.163718	-1.163718	-1.132011	-1.132011	1.148571	1.148571	0.708505	0.708505	-1.181760	-1.181760	-17.931778	-17.931778
13.740000	-1.388334	-0.221130	-0.006266	0.000000	0.682157	0.682157	0.065444	0.065444	-0.851584	-0.851584	-0.450234	-0.450234	17.860814	17.860814	36.533339	36.533339
13.760000	1.360013	-0.408089	-0.007487	0.000000	-0.518865	-0.518865	-0.636238	-0.636238	0.409986	0.409986	0.176532	0.176532	-31.093264	-31.093264	-46.232183	-46.232183
13.780000	-1.093902	-0.225512	-0.007171	0.000000	-0.161806	-0.161806	-0.494217	-0.494217	0.089185	0.089185	0.139240	0.139240	38.383021	38.383021	47.927701	47.927701
13.800000	0.642578	-0.370043	-0.006173	0.000000	0.377835	0.377835	-0.002036	-0.002036	-0.584503	-0.584503	-0.470239	-0.470239	-39.536861	-39.536861	-43.166676	-43.166676
13.820000	-0.087709	-0.285335	-0.007742	-0.000000	-0.960774	-0.960774	-0.967262	-0.967262	0.949350	0.949350	0.607141	0.607141	33.207501	33.207501	26.905313	26.905313
13.840000	-0.475490	-0.297740	-0.006041	-0.000000	0.932888	0.932888	0.268740	0.268740	-1.163063	-1.163063	-0.722370	-0.722370	-21.716425	-21.716425	-9.323227	-9.323227
13.860000	0.954843	-0.362375	-0.008293	0.000000	-1.205403	-1.205403	-1.152161	-1.152161	1.198051	1.198051	0.743702	0.743702	7.285750	7.285750	-8.233272	-8.233272
13.880000	-1.275977	-0.233941	-0.006267	-0.000000	0.826470	0.826470	0.160189	0.160189	-1.015168	-1.015168	-0.561013	-0.561013	8.986116	8.986116	27.835749	27.835749
13.900000	1.393043	-0.404358	-0.007831	-0.000000	-0.761694	-0.761694	-0.824726	-0.824726	0.686084	0.686084	0.377727	0.377727	-23.352150	-23.352150	-39.724102	-39.724102
13.920000	-1.294045	-0.218452	-0.006870	0.000000	0.145580	0.145580	-0.292277	-0.292277	-0.251487	-0.251487	-0.071752	-0.071752	33.993460	33.993460	47.559863	47.559863
13.940000	1.000489	-0.388336	-0.006546	0.000000	0.054221	0.054221	-0.219234	-0.219234	-0.228709	-0.228709	-0.248733	-0.248733	-39.794751	-39.794751	-48.606842	-48.606842
13.960000	-0.561929	-0.256880	-0.007512	-0.000000	-0.673823	-0.673823	-0.797901	-0.797901	0.642442	0.642442	0.444786	0.444786	38.771079	38.771079	39.043562	39.043562
13.980000	0.046780	-0.330716	-0.006031	-0.000000	0.748888	0.748888	0.195875	0.195875	-0.975937	-0.975937	-0.662122	-0.662122	-32.662281	-32.662281	-27.303317	-27.303317
14.000000	0.468893	-0.324892	-0.007877	0.000000	-1.164656	-1.164656	-1.094898	-1.094898	1.158794	1.158794	0.715052	0.715052	21.814610	21.814610	9.539006	9.539006
14.020000	-0.912731	-0.264578	-0.006303	-0.000000	0.956193	0.956193	0.244111	0.244111	-1.168008	-1.168008	-0.675991	-0.675991	-7.688667	-7.688667	9.347715	9.347715
14.040000	1.225953	-0.385100	-0.008150	0.000000	-1.069124	-1.069124	-1.058402	-1.058402	1.038051	1.038051	0.635450	0.635450	-6.685643	-6.685643	-23.147733	-23.147733
14.060000	-1.370485	-0.222710	-0.006510	-0.000000	0.587906	0.587906	0.003345	0.003345	-0.745485	-0.745485	-0.389858	-0.389858	20.699664	20.699664	38.206058	38.206058
14.080000	1.332648	-0.402070	-0.007283	-0.000000	-0.472211	-0.472211	-0.604021	-0.604021	0.359420	0.359420	0.150832	0.150832	-31.822220	-31.822220	-46.164460	-46.164460
14.100000	-1.123251	-0.227712	-0.007115	0.000000	-0.135297	-0.135297	-0.467682	-0.467682	0.056138	0.056138	0.109025	0.109025	38.264555	38.264555	47.899173	47.899173
14.120000	0.774463	-0.372809	-0.006288	0.000000	0.283800	0.283800	-0.070365	-0.070365	-0.478141	-0.478141	-0.397722	-0.397722	-40.391010	-40.391010	-45.503777	-45.503777
14.140000	-0.334206	-0.272162	-0.007483	-0.000000	-0.832848	-0.832848	-0.881284	-0.881284	0.808665	0.808665	0.527042	0.527042	36.664454	36.664454	33.359357	33.359357
14.160000	-0.140929	-0.316480	-0.006131	-0.000000	0.826167	0.826167	0.220762	0.220762	-1.051646	-1.051646	-0.682614	-0.682614	-28.959273	-28.959273	-20.777803	-20.777803
14.180000	0.593208	-0.334287	-0.007818	0.000000	-1.176860	-1.176860	-1.107436	-1.107436	1.168290	1.168290	0.721365	0.721365	18.048275	18.048275	5.024118	5.024118
14.200000	-0.970717	-0.258691	-0.006420	0.000000	0.926758	0.926758	0.220339	0.220339	-1.131086	-1.131086	-0.648084	-0.648084	-4.597807	-4.597807	12.674365	12.674365
14.220000	1.232996	-0.384274	-0.007960	-0.000000	-1.024796	-1.024796	-1.023244	-1.023244	0.987213	0.987213	0.603174	0.603174	-8.561344	-8.561344	-24.702686	-24.702686
14.240000	-1.354806	-0.223770	-0.006589	-0.000000	0.559599	0.559599	-0.013430	-0.013430	-0.713758	-0.713758	-0.374094	-0.374094	21.216124	21.216124	38.214563	38.214563
14.260000	1.327799	-0.398303	-0.007220	0.000000	-0.477735	-0.477735	-0.609870	-0.609870	0.367379	0.367379	0.162001	0.162001	-31.413124	-31.413124	-45.546201	-45.546201
14.280000	-1.160144	-0.227340	-0.007082	0.000000	-0.087147	-0.087147	-0.432882	-0.432882	0.002302	0.002302	0.071480	0.071480	37.736517	37.736517	47.883712	47.883712
14.300000	0.874365	-0.375497	-0.006402	-0.000000	0.200745	0.200745	-0.129321	-0.129321	-0.384350	-0.384350	-0.335794	-0.335794	-40.628795	-40.628795	-47.012726	-47.012726
14.320000	-0.503862	-0.263629	-0.007380	-0.000000	-0.729080	-0.729080	-0.817297	-0.817297	0.695983	0.695983	0.463980	0.463980	38.550061	38.550061	37.514781	37.514781
14.340000	0.088615	-0.329246	-0.006192	-0.000000	0.731979	0.731979	0.173161	0.173161	-0.952095	-0.952095	-0.639133	-0.639133	-33.203393	-33.203393	-28.017404	-28.017404
14.360000	0.329354	-0.317040	-0.007579	0.000000	-1.117811	-1.117811	-1.052007	-1.052007	1.104617	1.104617	0.680124	0.680124	24.543315	24.543315	13.571867	13.571867
14.380000	-0.710276	-0.277769	-0.006478	0.000000	0.931139	0.931139	0.229776	0.229776	-1.143253	-1.143253	-0.673958	-0.673958	-13.390153	-13.390153	1.627568	1.627568
14.400000	1.020266	-0.367514	-0.007876	-0.000000	-1.121249	-1.121249	-1.087343	-1.087343	1.097241	1.097241	0.682568	0.682568	1.846136	1.846136	-13.271817	-13.271817
14.420000	-1.234024	-0.237436	-0.006573	-0.000000	0.748621	0.748621	0.107761	0.107761	-0.927125	-0.927125	-0.513916	-0.513916	10.498704	10.498704	28.068444	28.068444
14.440000	1.336437	-0.393851	-0.007537	0.000000	-0.762082	-0.762082	-0.825583	-0.825583	0.688120	0.688120	0.393607	0.393607	-21.481976	-21.481976	-36.921470	-36.921470
14.460000	-1.323075	-0.223714	-0.006858	-0.000000	0.268205	0.268205	-0.201463	-0.201463	-0.390931	-0.390931	-0.175659	-0.175659	30.490399	30.490399	44.678486	44.678486
14.480000	1.199668	-0.390134	-0.006801	-0.000000	-0.197330	-0.197330	-0.407581	-0.407581	0.055806	0.055806	-0.045368	-0.045368	-37.169667	-37.169667	-48.539078	-48.539078
14.500000	-0.980737	-0.238554	-0.007168	0.000000	-0.324399	-0.324399	-0.572298	-0.572298	0.257945	0.257945	0.215232	0.215232	40.047002	40.047002	46.443023	46.443023
14.520000	0.687616	-0.361648	-0.006297	0.000000	0.372362	0.372362	-0.028070	-0.028070	-0.567709	-0.567709	-0.436794	-0.436794	-40.379281	-40.379281	-43.585881	-43.585881
14.540000	-0.346109	-0.274375	-0.007302	-0.000000	-0.835124	-0.835124	-0.867684	-0.867684	0.805509	0.805509	0.514732	0.514732	36.893360	36.893360	33.313718	33.313718
14.560000	-0.015965	-0.319822	-0.006307	-0.000000	0.775440	0.775440	0.183564	0.183564	-0.992353	-0.992353	-0.646952	-0.646952	-31.058602	-31.058602	-24.230772	-24.230772
14.580000	0.371113	-0.319871	-0.007422	0.000000	-1.119295	-1.119295	-1.048434	-1.048434	1.101916	1.101916	0.678286	0.678286	23.078273	23.078273	11.862777	11.862777
14.600000	-0.694229	-0.276567	-0.006601	0.000000	0.913018	0.913018	0.213551	0.213551	-1.119758	-1.119758	-0.657660	-0.657660	-13.129218	-13.129218	1.646151	1.646151
14.620000	0.964224	-0.362004	-0.007752	0.000000	-1.108003	-1.108003	-1.073972	-1.073972	1.083784	1.083784	0.674744	0.674744	3.206112	3.206112	-11.402670	-11.402670
14.640000	-1.165175	-0.242380	-0.006697	-0.000000	0.768320	0.768320	0.117841	0.117841	-0.947919	-0.947919	-0.530482	-0.530482	7.623288	7.623288	24.753236	24.753236
14.660000	1.286957	-0.386876	-0.007472	-0.000000	-0.830419	-0.830419	-0.876044	-0.876044	0.765763	0.765763	0.454913	0.454913	-17.418107	-17.418107	-32.621142	-32.621142
14.680000	-1.325379	-0.226557	-0.006783	0.000000	0.394370	0.394370	-0.116395	-0.116395	-0.532540	-0.532540	-0.268997	-0.268997	26.061252	26.061252	41.159855	41.159855
14.700000	1.281888	-0.390359	-0.006980	0.000000	-0.382743	-0.382743	-0.545262	-0.545262	0.264458	0.264458	0.102952	0.102952	-33.200235	-33.200235	-46.034012	-46.034012
14.720000	-1.162920	-0.231693	-0.007080	-0.000000	-0.089358	-0.089358	-0.422086	-0.422086	0.000660	0.000660	0.055915	0.055915	37.756502	37.756502	47.384994	47.384994
14.740000	0.978996	-0.374831	-0.006493	-0.000000	0.109652	0.109652	-0.201425	-0.201425	-0.279353	-0.279353	-0.256094	-0.256094	-40.646927	-40.646927	-48.012359	-48.012359
14.760000	-0.743655	-0.253657	-0.007147	0.000000	-0.563621	-0.563621	-0.705223	-0.705223	0.512229	0.512229	0.351848	0.351848	40.424712	40.424712	42.482421	42.482421
14.780000	0.472329	-0.346055	-0.006294	0.000000	0.531594	0.531594	0.057249	0.057249	-0.734946	-0.734946	-0.521798	-0.521798	-38.677570	-38.677570	-38.425352	-38.425352
14.800000	-0.181243	-0.286117	-0.007164	-0.000000	-0.925314	-0.925314	-0.911717	-0.911717	0.896417	0.896417	0.557804	0.557804	34.400331	34.400331	28.575159	28.575159
14.820000	-0.113602	-0.311429	-0.006476	-0.000000	0.804904	0.804904	0.182487	0.182487	-1.016916	-1.016916	-0.644609	-0.644609	-28.635197	-28.635197	-20.308845	-20.308845
14.840000	0.397298	-0.322588	-0.007319	0.000000	-1.109874	-1.109874	-1.041223	-1.041223	1.089366	1.089366	0.669688	0.669688	21.782593	21.782593	10.537461	10.537461
14.860000	-0.656718	-0.277708	-0.006757	0.000000	0.890916	0.890916	0.195024	0.195024	-1.092700	-1.092700	-0.641529	-0.641529	-13.444415	-13.444415	0.831130	0.831130
14.880000	0.881020	-0.355695	-0.007545	-0.000000	-1.096913	-1.096913	-1.060005	-1.060005	1.070340	1.070340	0.667864	0.667864	5.444764	5.444764	-8.434409	-8.434409
14.900000	-1.061956	-0.249896	-0.006783	-0.000000	0.791280	0.791280	0.129555	0.129555	-0.974486	-0.974486	-0.549853	-0.549853	3.455134	3.455134	20.000012	20.000012
14.920000	1.193990	-0.377613	-0.007403	0.000000	-0.908725	-0.908725	-0.931973	-0.931973	0.854799	0.854799	0.523014	0.523014	-11.589426	-11.589426	-26.354652	-26.354652
14.940000	-1.274268	-0.232869	-0.006800	0.000000	0.537010	0.537010	-0.023057	-0.023057	-0.691193	-0.691193	-0.375000	-0.375000	19.367842	19.367842	35.066379	35.066379
14.960000	1.302440	-0.386333	-0.007125	-0.000000	-0.596126	-0.596126	-0.703479	-0.703479	0.504686	0.504686	0.276478	0.276478	-26.239048	-26.239048	-40.147162	-40.147162
14.980000	-1.280390	-0.228965	-0.006948	-0.000000	0.190437	0.190437	-0.241976	-0.241976	-0.308129	-0.308129	-0.137371	-0.137371	31.745575	31.745575	44.500456	44.500456
15.000000	1.211883	-0.382706	-0.006754	0.000000	-0.225153	-0.225153	-0.435694	-0.435694	0.092261	0.092261	-0.006649	-0.006649	-36.391889	-36.391889	-47.517152	-47.517152
15.020000	-1.102181	-0.236793	-0.007039	0.000000	-0.186704	-0.186704	-0.473927	-0.473927	0.103033	0.103033	0.110162	0.110162	39.025841	39.025841	47.104607	47.104607
15.040000	0.957631	-0.369053	-0.006469	-0.000000	0.142830	0.142830	-0.185491	-0.185491	-0.311890	-0.311890	-0.268631	-0.268631	-40.961828	-40.961828	-47.641711	-47.641711
15.060000	-0.785269	-0.253446	-0.007060	0.000000	-0.537540	-0.537540	-0.680390	-0.680390	0.481171	0.481171	0.326331	0.326331	40.754724	40.754724	43.102996	43.102996
15.080000	0.592449	-0.348606	-0.006386	0.000000	0.459206	0.459206	0.007165	0.007165	-0.652760	-0.652760	-0.468778	-0.468778	-39.924653	-39.924653	-41.053047	-41.053047
15.100000	-0.386513	-0.275755	-0.007016	-0.000000	-0.820204	-0.820204	-0.840432	-0.840432	0.781429	0.781429	0.489921	0.489921	37.359147	37.359147	33.891252	33.891252
