1.120,73.65,239.22,6935.24,-0.01,0.12,8.23,8.50,7.82,7.76,0.01,100.00,125.98,138.67,244.81,244.99,34.58,61.16,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.07,0.11,-0.02,0.03,0.44,0.31,0.13,0.12,-0.01,0.08,-0.08,20.12,20.10,25.13,25.16,239.25,239.20,243.17,243.12
1.140,74.98,239.31,6937.72,-0.02,0.12,8.70,8.83,7.88,7.71,0.02,100.00,141.12,142.52,270.71,250.01,34.67,61.94,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.05,0.12,-0.01,0.04,0.65,0.24,0.09,0.39,0.50,-0.00,0.17,20.11,20.10,25.13,25.16,239.35,239.27,243.15,243.17
1.160,76.31,239.40,6940.19,-0.03,0.12,9.02,9.06,8.10,7.73,0.03,100.00,147.30,149.71,280.09,254.48,33.71,62.43,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.04,0.13,0.00,0.05,0.81,0.29,0.03,0.13,0.25,-0.06,0.09,20.11,20.10,25.13,25.17,239.44,239.35,243.20,243.23
1.180,77.64,239.48,6942.66,-0.04,0.12,9.42,9.60,8.30,7.85,0.04,100.00,155.65,169.47,281.59,267.04,31.71,62.78,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.03,0.14,0.01,0.07,0.91,0.15,0.07,0.17,0.05,0.13,-0.02,20.11,20.10,25.13,25.17,239.53,239.43,243.29,243.25
1.200,78.97,239.57,6945.12,-0.05,0.12,10.10,10.50,8.45,7.95,0.04,100.00,173.64,198.64,278.86,258.36,29.27,62.74,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.02,0.15,0.03,0.08,0.98,-0.23,0.33,-0.13,-0.40,0.45,0.22,20.11,20.10,25.13,25.17,239.62,239.51,243.39,243.37
1.220,80.30,239.65,6947.57,-0.06,0.12,10.83,11.40,8.68,7.94,0.05,100.00,176.19,201.71,307.56,256.77,27.61,61.51,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,-0.01,0.17,0.04,0.09,1.06,-0.24,0.28,-0.05,-0.08,0.20,0.25,20.11,20.10,25.12,25.17,239.71,239.59,243.36,243.46
1.240,81.63,239.73,6950.01,-0.07,0.12,11.06,11.80,9.19,8.02,0.05,100.00,177.20,203.93,358.67,285.88,26.75,59.31,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,0.00,0.18,0.05,0.10,1.11,0.11,-0.10,-0.31,0.10,-0.39,-0.23,20.11,20.10,25.12,25.17,239.79,239.67,243.30,243.41
1.260,82.96,239.82,6952.45,-0.09,0.12,11.85,12.53,10.13,8.63,0.05,100.00,198.35,227.94,406.67,336.96,25.48,57.63,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,0.01,0.19,0.06,0.11,1.12,0.26,-0.48,-0.03,0.07,-0.51,-0.43,20.11,20.11,25.11,25.16,239.88,239.76,243.29,243.32
1.280,84.29,239.90,6954.89,-0.10,0.12,13.37,14.08,10.98,9.39,0.06,100.00,231.26,264.60,406.07,350.66,23.46,57.62,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,0.02,0.20,0.07,0.12,1.17,-0.18,-0.28,-0.21,-0.25,-0.12,-0.26,20.11,20.11,25.10,25.16,239.97,239.84,243.38,243.36
1.300,85.63,239.99,6957.31,-0.11,0.12,14.57,15.32,11.31,9.74,0.06,100.00,228.39,267.82,364.67,310.16,22.29,58.51,4.00,-85.00,-20.00,3.40,3.40,3.00,3.00,0.03,0.21,0.08,0.13,1.30,-0.60,0.17,-0.03,-0.26,0.48,0.24,20.11,20.11,25.09,25.15,240.06,239.91,243.55,243.57
