0.027340 -0.003046 0.010039 0.011579 1.348520 1.348520 0.047695 0.047695
0.027363 -0.003031 0.010135 0.011666 1.502210 1.502210 0.074176 0.074176
0.027389 -0.003018 0.010233 0.011755 1.652304 1.652304 0.101478 0.101478
0.027420 -0.003007 0.010334 0.011846 1.798510 1.798510 0.129681 0.129681
0.027455 -0.002997 0.010437 0.011938 1.940563 1.940563 0.158859 0.158859
0.027494 -0.002989 0.010542 0.012032 2.078227 2.078227 0.189075 0.189075
0.027537 -0.002982 0.010649 0.012127 2.211292 2.211292 0.220384 0.220384
0.027585 -0.002977 0.010758 0.012224 2.339580 2.339580 0.252832 0.252832
0.027636 -0.002973 0.010869 0.012322 2.462939 2.462939 0.286453 0.286453
0.027692 -0.002970 0.010981 0.012421 2.581246 2.581246 0.321272 0.321272
0.027752 -0.002969 0.011095 0.012523 2.694408 2.694408 0.357305 0.357305
0.027816 -0.002969 0.011211 0.012625 2.802356 2.802356 0.394556 0.394556
0.027885 -0.002971 0.011327 0.012729 2.905048 2.905048 0.433019 0.433019
0.027957 -0.002973 0.011446 0.012835 3.002468 3.002468 0.472677 0.472677
0.028034 -0.002977 0.011565 0.012942 3.094620 3.094620 0.513505 0.513505
0.028115 -0.002982 0.011685 0.013050 3.181532 3.181532 0.555464 0.555464
0.028201 -0.002988 0.011806 0.013160 3.263249 3.263249 0.598508 0.598508
0.028290 -0.002994 0.011928 0.013271 3.339837 3.339837 0.642580 0.642580
0.028384 -0.003002 0.012051 0.013384 3.411376 3.411376 0.687615 0.687615
0.028481 -0.003011 0.012175 0.013497 3.477961 3.477961 0.733537 0.733537
0.028583 -0.003021 0.012299 0.013612 3.539700 3.539700 0.780263 0.780263
0.028689 -0.003032 0.012424 0.013728 3.596712 3.596712 0.827701 0.827701
0.028798 -0.003043 0.012548 0.013846 3.649124 3.649124 0.875751 0.875751
0.028912 -0.003056 0.012674 0.013964 3.692934 3.692934 0.924808 0.924808
0.029030 -0.003069 0.012800 0.014083 3.724118 3.724118 0.974914 0.974914
0.029151 -0.003083 0.012927 0.014203 3.745198 3.745198 1.025410 1.025410
0.029276 -0.003097 0.013054 0.014324 3.758320 3.758320 1.075945 1.075945
0.029405 -0.003112 0.013182 0.014446 3.765266 3.765266 1.126330 1.126330
0.029538 -0.003128 0.013310 0.014568 3.767496 3.767496 1.176454 1.176454
